Process Time: 922.0908980369568
cost_init,cost_final,confilct_init,conflict_final
5746.700000000001 2267.199999999997 1674 510
gapx, gapy = 20,8
minX, maxX = -20,500
minY, maxY = -20,500
298.287 101.012 1
1130.35 110.643 1
951.066 550.659 1
1347.92 664.517 3
1026.8 268.923 2
712.547 119.711 2
1259.7 779.159 4
1444.33 176.115 3
340.315 1542.92 4
1196.57 246.523 2
691.183 54.7019 3
1414.77 480.024 4
1293.2 477.292 2
174.246 1072.1 1
1002.07 1119.47 1
1291.48 1016.45 1
1013.67 1037.07 2
802.072 1431.23 3
15.7912 1411.67 1
916.536 1433.35 1
1363.15 200.794 1
542.247 731.076 4
1242.8 473.746 3
1.70205 980.294 3
124.202 868.233 2
1452.03 858.824 4
800.199 1113.26 4
177.686 255.459 3
790.175 336.296 3
351.297 902.605 2
913.916 395.594 2
422.722 591.897 2
572.032 1280.33 4
1105.87 882.795 1
546.215 1202.65 2
225.098 923.266 4
1490.69 995.414 4
1056.24 171.16 3
904.165 670.489 1
807.101 1011.03 4
1050.68 283.107 2
949.905 355.68 4
992.692 840.064 4
362.209 1170.83 1
407.309 79.3816 3
442.733 479.173 1
1332.88 727.436 1
1401.07 601.484 3
193.23 1301.12 2
527.732 1421.31 1
113.706 797.797 4
5.15342 281.972 1
1517.5 373.363 1
197.477 760.011 1
645.217 753.78 3
505.271 1074.8 1
367.406 976.985 3
1497.8 556.674 4
1028.37 199.66 1
67.4212 1487.31 2
258.333 1054.71 4
1497.23 640.726 3
409.91 27.7055 4
1122.97 477.519 3
1120.61 1078.54 3
157.912 133.715 1
248.974 944.471 4
809.323 62.5029 1
1375.73 785.282 3
266.749 422.023 1
565.102 474.635 2
789.986 610.184 4
1245.14 522.15 3
238.381 395.489 1
681.785 613.456 2
222.353 645.879 1
1019.58 1104.96 4
892.96 893.527 1
1402.01 1304.34 1
959.907 1306.04 2
410.412 458.181 2
1389.39 1372.84 1
286.133 772.635 2
101.654 629.048 4
682.568 450.343 4
1345.1 645.407 2
1361.64 800.529 2
218.098 1197.92 1
1517.76 1482.82 4
1021.04 421.966 3
69.7366 835.715 1
473.405 988.085 3
941.988 786.487 3
1223.4 640.868 3
