Process Time: 197.66614508628845
cost_init,cost_final,confilct_init,conflict_final
1478.3 312.3999999999993 430 48
gapx, gapy = 20,8
minX, maxX = -20,500
minY, maxY = -20,500
185.31 747.719 1
305.73 651.222 4
465.51 158.466 3
80.4623 659.118 3
19.8099 184.209 1
54.7281 399.532 4
268.883 281.935 1
122.886 407.466 1
209.777 357.17 3
437.427 61.118 3
476.196 47.1609 2
58.651 381.022 3
599.593 319.867 3
682.072 182.507 3
525.211 350.432 2
286.452 125.016 4
756.067 526.5 1
22.2921 41.3317 3
662.51 419.801 1
280.814 677.84 2
232.262 148.574 1
463.713 490.199 3
176.595 231.583 3
326.605 24.8215 1
407.983 574.852 1
412.595 757.269 4
459.765 670.063 3
123.895 391.754 3
231.763 673.831 3
384.615 545.766 1
658.337 646.906 4
370.432 24.524 3
194.861 30.164 1
334.878 138.561 3
415.772 97.2294 1
564.335 136.637 2
232.258 263.061 3
467.214 296.416 2
136.35 622.817 1
341.449 456.702 1
14.8929 480.025 1
519.455 558.919 4
672.261 227.54 1
333.412 434.093 3
96.2129 267.42 4
207.059 235.521 3
224.64 317.442 1
312.136 558.815 2
347.927 242.14 3
716.828 545.624 3
112.64 655.25 3
578.459 9.77297 1
655.95 308.52 1
287.823 146.565 3
431.894 619.886 3
525.622 254.598 2
306.818 176.124 3
620.183 454.456 1
402.707 691.031 3
580.256 251.194 1
105.983 630.821 1
632.96 63.8602 1
60.5093 61.6755 4
773.122 476.228 3
302.716 565.292 3
697.325 709.234 3
442.321 237.531 1
477.441 732.646 1
525.595 584.876 4
569.382 348.835 1
191.288 417.791 1
286.878 335.681 2
436.45 424.836 1
610.096 303.366 2
442.059 710.132 1
147.428 555.836 2
331.403 263.368 2
573.021 769.902 4
121.646 304.794 4
96.1656 84.6867 2
519.007 471.68 1
644.13 47.3835 3
576.143 715.971 1
578.402 382.866 3
203.962 620.997 3
103.964 426.183 1
338.305 373.292 3
422.097 342.405 3
609.134 105.905 2
531.133 592.95 3
764.514 737.979 3
191.081 592.714 1
542.22 34.3344 1
488.078 533.672 1
547.851 191.882 4
17.3041 500.213 2
459.151 397.806 3
178.313 179.873 3
111.783 599.002 4
700.04 82.9039 2
649.0 271.382 3
87.4426 114.061 3
554.543 18.5432 4
593.4 583.93 3
540.683 420.902 1
134.247 493.272 3
716.848 504.468 1
489.805 46.1542 3
98.9208 696.515 3
612.784 437.521 2
62.9048 99.3097 3
630.984 604.888 2
362.701 218.122 1
329.249 185.83 1
79.6889 71.354 1
4.49151 362.607 2
715.089 159.553 1
678.346 744.764 1
146.463 718.618 4
199.47 494.171 4
236.114 233.001 3
563.63 344.06 3
137.937 307.891 1
284.531 130.443 1
45.0806 509.763 1
332.768 737.091 1
88.4591 198.133 3
523.237 536.499 1
58.1318 751.879 4
75.4101 546.792 4
400.28 677.036 4
596.565 495.211 2
296.062 716.042 1
471.254 286.086 1
358.589 370.63 3
724.416 732.623 1
77.4641 52.5842 3
713.678 436.055 3
253.369 6.12264 1
350.858 729.058 2
380.998 666.399 2
231.62 521.748 3
263.226 470.97 4
275.238 163.231 3
408.549 453.643 2
759.45 300.847 1
658.716 197.707 4
566.309 144.353 3
452.177 695.13 1
152.617 757.884 1
3.07314 113.101 1
416.518 640.088 3
759.234 453.274 3
643.833 557.69 3
488.419 651.799 3
52.1252 163.42 4
556.995 692.317 1
308.803 316.189 3
589.523 626.316 1
612.122 338.126 2
21.1574 745.071 1
154.387 178.195 3
146.683 430.486 3
35.3175 143.681 1
622.949 75.7982 1
442.508 253.047 1
371.682 489.254 4
461.046 372.252 3
298.733 157.662 3
546.641 295.045 2
640.939 656.22 3
526.382 186.928 4
116.591 435.937 1
515.045 84.5113 4
495.846 185.935 2
319.299 74.1572 1
648.74 57.8464 4
137.606 638.528 1
145.123 447.733 1
672.05 754.621 3
196.752 718.24 1
338.455 630.088 2
641.341 292.752 4
104.558 154.069 2
42.7876 538.613 2
362.35 204.127 2
400.69 272.716 1
354.029 70.0444 4
443.534 150.418 2
750.026 234.221 1
521.75 717.862 3
730.036 364.427 1
251.217 674.115 4
517.659 89.783 2
757.698 426.292 1
610.042 175.77 2
660.229 360.125 3
308.716 582.809 3
701.503 596.459 3
18.4152 276.464 2
720.202 393.338 3
34.1828 60.7634 4
667.668 368.351 2
495.959 35.7292 1
602.678 570.195 4
591.403 50.0547 1
