Process Time: 205.61297416687012
cost_init,cost_final,confilct_init,conflict_final
2825.9999999999995 790.7999999999981 818 136
gapx, gapy = 20,8
minX, maxX = -20,500
minY, maxY = -20,500
189.689 216.344 4
577.727 355.948 3
326.591 535.547 2
426.929 772.732 3
713.358 566.872 4
723.343 527.69 3
1060.29 684.407 2
537.651 707.986 3
523.635 367.621 2
940.859 402.714 4
523.577 813.686 4
103.737 967.57 4
1007.58 1047.61 4
83.3109 271.74 1
659.573 228.814 2
387.283 1072.85 4
97.1515 20.2928 2
35.805 711.787 1
268.562 168.337 2
101.063 245.296 1
915.43 448.018 2
841.094 376.046 3
928.194 420.677 2
60.6371 555.796 1
318.902 60.2866 4
790.284 111.059 3
927.419 250.578 3
412.199 294.941 3
274.605 976.239 2
706.672 748.829 2
69.8715 461.095 3
657.035 296.981 1
783.163 743.69 4
504.884 698.725 2
1041.49 1065.94 4
763.338 604.348 4
722.92 976.162 1
883.791 192.698 2
79.3326 48.676 4
876.205 282.829 1
365.271 673.007 1
605.542 124.732 1
496.121 926.583 4
960.237 619.025 4
769.622 416.521 3
169.33 517.287 4
98.6704 852.075 3
92.7051 206.004 2
284.166 434.741 2
691.461 873.127 1
429.351 837.823 2
210.677 853.135 2
912.885 8.69215 3
161.039 402.757 3
171.145 923.04 3
840.297 772.709 4
666.955 321.71 2
704.399 823.324 2
160.504 129.389 1
783.865 1077.2 4
500.2 935.041 3
140.579 331.649 1
391.329 691.728 3
539.515 651.42 4
295.12 993.389 1
836.528 326.858 4
106.186 386.677 3
18.0195 618.055 3
307.334 787.753 2
278.383 513.506 1
707.073 32.3281 1
476.096 585.617 2
401.853 546.345 4
318.879 531.324 4
854.505 959.781 2
482.816 677.964 3
978.359 368.347 2
256.519 645.135 4
700.958 820.439 3
754.652 116.441 3
969.141 567.196 1
141.95 144.066 2
259.67 767.794 2
382.956 942.129 4
1088.07 663.315 3
1006.18 230.108 3
578.577 183.705 3
1018.8 777.346 3
773.059 213.503 2
439.89 75.2874 4
797.705 33.6988 3
738.064 137.847 4
74.9531 470.145 2
483.618 524.682 3
522.532 1074.12 4
635.939 1068.9 3
405.155 668.025 1
589.896 31.5022 3
786.941 667.424 1
588.225 284.806 4
201.324 245.353 3
444.58 500.176 3
1027.94 1032.9 4
469.142 423.451 2
306.19 671.679 2
491.875 855.007 2
827.66 140.412 4
335.718 616.708 4
632.989 57.2679 2
170.935 604.071 1
284.467 319.704 1
313.92 949.393 4
679.058 51.6279 2
552.689 298.981 1
474.324 264.385 4
33.7991 479.606 4
874.976 77.8282 1
825.203 889.451 4
280.924 19.701 1
969.576 443.911 4
668.836 604.105 1
793.073 389.585 4
115.549 119.12 2
1082.5 160.207 4
161.321 624.698 2
975.761 480.452 3
283.123 895.557 1
948.269 740.28 4
223.882 572.087 4
184.006 690.324 2
528.357 149.572 2
787.208 560.477 4
672.405 665.919 2
98.5222 290.589 2
1092.05 64.4321 3
615.868 1047.07 3
926.115 664.023 1
436.413 967.737 2
639.837 337.623 2
114.736 92.4476 2
843.206 499.13 3
102.283 773.367 4
