Process Time: 32.6427640914917
cost_init,cost_final,confilct_init,conflict_final
649.2 158.39999999999992 194 28
gapx, gapy = 20,8
minX, maxX = -20,500
minY, maxY = -20,500
135.323 249.343 1
167.725 65.2252 2
400.168 411.908 4
221.007 364.957 1
371.11 184.063 3
82.9953 130.573 1
383.176 186.19 2
349.491 323.235 4
342.454 138.667 3
9.17165 401.587 1
148.357 421.186 3
226.234 295.445 2
247.654 148.031 4
254.964 171.177 1
39.4845 106.416 2
192.509 433.729 3
357.297 235.174 2
232.907 231.532 3
392.017 265.882 3
319.693 99.2934 3
353.109 108.977 3
239.997 80.6908 2
142.873 358.814 1
350.242 211.821 1
98.7926 384.775 3
239.778 258.473 4
321.813 308.29 3
427.732 292.171 4
147.999 302.16 1
66.2614 5.43202 1
314.672 348.468 4
407.097 250.678 2
375.857 338.519 1
179.243 42.6373 4
157.883 33.1108 4
122.739 342.941 2
326.535 204.576 4
133.944 321.69 3
153.95 404.176 3
385.295 211.496 1
132.713 252.33 2
53.285 372.273 3
84.169 375.999 3
52.2866 274.863 1
349.342 397.925 1
192.905 56.7223 2
203.567 412.151 3
413.614 371.973 3
212.451 178.793 1
302.992 19.5307 1
373.335 61.5811 2
101.925 157.552 2
138.789 407.292 3
348.887 253.792 3
332.549 110.742 1
386.902 427.86 2
445.768 225.69 4
329.698 286.248 3
254.718 75.8866 3
433.089 21.1024 4
61.7312 238.042 4
231.898 332.431 1
236.989 392.663 2
256.37 1.00997 1
353.433 155.429 3
207.471 20.5701 1
295.622 43.4152 4
48.1375 147.731 4
264.64 100.26 4
250.487 328.709 3
189.73 388.665 4
379.75 48.2625 1
186.968 272.666 4
137.554 272.147 4
381.429 328.325 4
309.747 418.295 4
143.089 379.097 3
304.316 124.363 3
322.086 73.9895 3
48.1648 212.138 4
359.1 77.9884 3
142.124 179.393 1
145.081 106.554 4
131.024 174.782 4
170.795 287.119 3
94.1659 334.793 4
266.183 438.194 2
247.389 237.876 2
63.6136 435.833 3
168.443 51.2105 3
444.289 205.27 3
34.716 46.106 4
353.45 348.591 2
18.4252 95.9905 2
92.927 318.922 3
350.797 166.429 1
194.256 316.245 3
11.7785 395.011 3
48.1512 18.3979 3
219.705 197.698 1
173.23 229.648 4
6.67401 172.938 2
394.804 311.072 3
430.317 92.4903 4
267.793 307.032 3
91.0362 36.9459 3
19.9265 64.5018 4
339.692 4.12178 2
191.786 354.407 3
236.376 232.376 3
