Process Time: 29.752079963684082
cost_init,cost_final,confilct_init,conflict_final
601.3000000000001 149.99999999999997 178 26
gapx, gapy = 20,8
minX, maxX = -20,500
minY, maxY = -20,500
284.349 120.378 1
78.7129 100.399 1
352.974 226.605 1
297.929 289.33 3
336.291 362.826 2
191.361 300.399 2
350.079 203.728 1
15.3953 198.121 3
335.8 142.829 2
36.4955 123.067 3
116.123 61.4719 4
88.4955 429.157 3
331.398 57.8163 4
71.9213 345.52 3
98.6908 196.346 4
183.679 322.934 4
177.645 279.096 4
212.993 124.406 3
290.485 350.707 4
308.658 226.7 3
287.488 80.989 1
383.079 39.7323 3
230.954 227.49 4
51.9454 34.6121 1
180.485 112.86 4
389.922 155.427 3
20.6089 270.386 1
122.816 176.611 4
212.982 427.685 2
434.066 318.551 2
134.299 350.775 3
100.001 99.7449 3
301.05 334.875 3
71.9947 300.754 3
197.322 289.248 4
316.791 349.439 1
75.053 240.456 4
133.645 414.581 3
393.849 236.771 1
236.907 154.717 3
117.362 252.591 4
279.544 71.7386 3
421.013 259.208 3
20.7591 155.975 1
336.007 30.8609 1
300.699 167.819 4
294.928 15.0971 4
313.305 28.8661 4
407.113 405.9 3
64.1827 331.053 3
67.9685 381.329 3
434.696 277.988 3
169.648 442.59 3
157.665 11.8625 1
398.465 139.386 2
179.972 169.732 3
345.837 262.689 3
288.388 422.633 1
371.44 260.296 2
212.002 64.6929 1
430.059 108.711 3
69.031 52.2866 3
234.505 208.368 2
267.411 16.9512 1
297.656 111.206 2
340.02 359.321 4
101.339 284.226 4
30.231 398.121 3
244.33 0.64147 1
345.354 398.464 3
107.289 361.229 3
101.584 318.51 1
197.559 175.749 1
338.884 323.628 3
154.813 193.644 1
315.044 83.5842 4
252.316 242.15 2
398.069 109.188 3
356.903 238.408 2
210.211 165.938 4
54.0829 224.257 3
268.836 331.751 2
205.638 269.119 3
77.6178 343.147 1
237.453 399.57 2
437.895 423.848 4
254.298 269.126 3
441.552 211.357 3
117.767 144.988 3
358.309 372.464 3
56.0945 436.256 3
29.7942 109.077 4
207.973 297.576 3
181.891 39.7123 2
64.9995 16.5554 3
68.9785 10.905 4
233.476 52.6961 3
139.417 27.053 3
381.565 333.319 3
118.94 254.786 4
133.363 187.912 3
404.808 45.7921 2
284.703 297.437 1
252.556 27.7879 3
352.576 384.718 3
442.584 195.487 1
249.177 188.674 3
131.856 52.8189 3
94.4735 269.294 4
424.859 186.289 4
120.146 219.576 1
315.125 435.804 4
67.3543 210.252 1
318.099 280.759 4
188.402 382.953 1
