Process Time: 798.3999102115631
cost_init,cost_final,confilct_init,conflict_final
5240.100000000001 1973.8999999999974 1518 424
gapx, gapy = 20,8
minX, maxX = -20,500
minY, maxY = -20,500
923.568 1439.51 1
882.737 404.001 2
192.844 810.447 1
1209.2 1233.55 3
885.091 1071.26 4
210.035 194.135 3
121.089 169.251 1
494.075 522.904 1
1277.82 560.034 1
1192.59 857.026 1
498.834 371.817 3
1168.55 76.2737 1
413.462 287.655 4
1211.53 561.244 1
1159.4 1467.61 2
737.738 632.041 4
844.044 159.654 3
388.385 183.283 2
764.321 1367.99 2
384.99 176.3 3
117.421 1146.91 1
826.906 382.759 2
583.346 1413.39 2
837.987 53.55 3
397.8 813.801 4
803.024 1288.69 3
570.2 182.32 4
924.88 323.563 3
1109.42 536.936 4
970.918 951.044 2
1235.36 732.676 4
285.302 1019.22 4
1093.58 942.036 4
577.842 1008.52 1
1477.24 63.3154 4
748.866 517.789 2
781.296 195.369 3
503.949 569.676 1
448.05 782.777 4
1395.59 1240.75 3
1266.46 1222.49 2
496.978 549.714 1
1207.65 521.06 4
413.824 656.485 2
273.335 1135.99 3
1178.61 450.313 4
687.051 685.739 3
239.956 1358.03 4
105.369 1475.18 3
1148.41 67.8994 2
1096.76 682.15 2
936.992 561.969 2
1037.1 242.977 4
541.971 266.89 4
244.727 481.316 3
1403.05 752.235 4
771.289 885.363 1
906.231 273.499 4
1241.44 237.014 2
381.168 845.664 1
1457.86 1082.76 4
233.008 34.8059 2
1334.0 641.061 2
759.704 320.337 2
228.64 935.246 1
372.802 573.478 1
1030.23 789.25 1
1094.41 620.736 3
108.82 1067.64 1
842.192 1169.49 2
558.812 854.808 4
311.839 594.165 3
1454.61 832.628 1
579.77 708.631 1
1211.55 1368.4 2
367.295 1335.84 4
906.819 1124.23 1
511.596 101.746 3
1049.32 1266.4 1
915.872 101.339 2
1084.49 78.5822 1
266.335 1257.67 3
250.594 1308.42 3
627.099 417.433 3
87.6808 417.351 2
645.416 1442.32 1
238.233 686.27 1
950.003 192.653 4
1249.76 622.235 3
482.448 829.097 4
567.503 1204.89 2
560.668 820.858 4
1208.25 1202.18 2
1247.08 953.892 4
979.679 1153.21 1
583.359 269.063 1
703.616 1142.25 1
1240.11 1347.8 4
1292.75 116.376 4
393.183 387.693 2
248.258 623.214 3
60.3577 934.872 4
787.905 311.51 4
1379.2 744.223 1
776.226 845.71 4
1215.46 681.245 3
630.242 441.12 2
1007.17 8.99586 3
843.255 709.627 4
1344.34 72.3808 2
486.477 229.726 1
599.959 668.616 1
146.98 935.098 4
1436.54 114.693 3
1250.3 1429.99 3
293.219 504.266 3
1046.87 261.232 1
53.5015 1136.08 3
1470.46 771.745 4
1222.49 985.344 4
625.308 903.243 2
1161.86 1134.19 4
884.492 1005.64 3
629.49 360.398 4
622.185 306.486 2
579.785 1256.58 1
55.1973 854.343 2
682.615 1357.99 1
542.633 784.645 3
496.345 41.2376 4
534.801 444.288 3
1318.92 64.5828 3
565.647 100.162 1
1300.36 1155.24 1
1101.21 992.541 1
1186.43 1470.25 4
1132.2 1316.15 2
1318.68 1336.79 4
472.155 1118.98 3
1220.15 1414.74 1
251.53 216.904 2
988.932 201.661 3
1363.87 1117.67 2
503.27 1318.47 1
68.8953 395.977 3
1091.26 920.942 3
331.032 445.634 4
996.629 898.716 1
235.045 89.7961 2
604.212 1353.72 1
526.356 698.862 1
145.305 504.752 3
701.192 786.806 2
1142.94 1268.53 2
1162.05 896.532 3
54.6461 1252.02 1
899.305 778.082 2
1412.66 1352.24 3
254.665 1290.54 4
682.963 228.187 4
256.569 1069.77 1
642.283 1121.69 4
723.479 1011.7 1
963.628 1242.06 4
924.02 1464.86 2
330.851 767.658 1
618.111 580.408 4
1163.71 1031.62 1
676.024 1432.62 3
909.354 1318.6 1
175.1 1238.85 2
850.417 25.168 2
1073.2 568.586 3
471.128 744.935 4
886.042 207.138 1
154.791 755.301 4
163.77 182.966 1
856.554 260.178 3
1304.16 199.522 1
193.966 470.0 3
650.38 309.078 2
928.647 74.7225 2
10.6376 1030.97 4
1097.57 661.464 4
518.793 609.058 4
1148.99 543.603 4
1197.2 1335.49 2
1318.85 964.62 3
514.315 932.711 4
1138.76 1080.23 2
1181.19 806.814 4
791.86 347.641 3
318.177 484.427 4
1458.85 728.244 3
1198.29 754.395 2
404.273 403.817 3
1165.79 976.426 1
592.445 129.495 2
1198.51 457.14 1
1063.4 1408.49 3
429.884 607.609 2
722.948 662.517 1
517.177 1470.07 2
732.951 429.927 1
540.476 416.721 4
666.365 526.435 2
351.91 425.129 3
1064.16 492.09 3
1193.67 317.452 2
252.201 175.757 1
384.584 1242.83 3
1112.51 1292.2 4
1419.34 950.896 3
899.758 826.924 2
266.437 1057.23 3
786.437 1004.55 2
1166.6 819.805 4
1040.8 1347.34 4
477.992 1376.46 3
710.897 401.014 1
77.0884 1412.71 4
623.48 542.504 3
56.4195 225.64 1
328.18 350.632 2
265.155 656.18 2
587.015 108.82 4
495.62 1410.98 3
855.752 753.955 2
335.468 769.889 4
747.306 591.585 4
217.317 4.79822 2
529.027 806.916 3
138.932 776.0 1
788.618 397.257 1
509.186 675.735 1
1309.87 905.778 4
247.29 862.368 3
1192.31 878.528 4
302.421 588.865 4
1289.0 969.784 1
1372.65 963.941 1
871.692 501.324 2
873.775 421.055 1
92.9251 1320.18 2
1285.74 796.596 3
1198.47 1424.89 4
512.459 486.567 2
237.648 564.368 3
485.304 600.988 3
1203.4 682.57 1
1339.7 809.27 3
857.27 984.348 3
553.335 502.67 4
527.895 968.019 2
1451.98 1217.93 4
1231.15 1171.22 3
647.306 1085.11 4
123.034 322.872 3
190.118 587.466 1
577.235 463.56 2
790.29 979.426 1
659.167 243.351 4
1409.64 1190.32 3
3.57603 18.4686 4
1183.4 494.624 2
1047.96 1397.72 4
182.74 156.938 2
339.09 227.731 1
872.192 1369.12 3
344.838 938.324 3
996.082 1292.49 1
1137.53 1322.73 1
399.611 1159.04 1
113.014 1157.32 1
818.387 683.418 3
864.699 1411.67 1
1281.53 997.665 1
1379.22 1416.97 3
1306.51 893.951 2
443.202 346.789 1
461.49 965.665 1
148.473 333.646 1
446.162 1420.17 4
1255.83 929.724 1
1078.24 759.93 3
57.0904 458.23 1
888.536 946.008 4
893.963 11.4402 4
884.186 38.4763 2
650.25 213.34 1
1164.11 1201.31 3
317.409 1339.52 2
1332.14 1023.42 3
1162.3 531.064 4
1063.64 1287.32 3
40.1512 433.91 4
1299.82 1192.77 1
1463.68 379.377 4
263.404 386.257 4
1333.77 1293.88 3
394.998 1348.61 4
971.052 35.1266 2
1128.4 951.756 4
1237.08 366.011 2
758.594 1204.4 1
883.326 389.652 2
1320.42 488.818 3
646.469 509.291 2
327.773 1007.71 2
346.151 1298.72 4
834.846 228.368 1
432.519 1116.5 3
807.007 362.525 3
1075.25 1172.07 2
48.8269 503.402 3
124.426 445.552 1
368.416 1089.41 2
406.279 982.55 1
619.559 203.324 4
1193.9 158.025 4
923.006 1095.4 2
752.823 48.0319 3
236.607 518.842 4
729.873 1076.46 1
987.755 1203.57 1
195.453 54.6243 3
1302.61 1114.62 4
808.869 1428.15 2
364.484 429.169 1
517.393 77.2242 3
1204.98 394.212 3
1369.23 350.937 2
1212.55 760.564 4
1156.1 184.403 3
857.434 1137.36 3
893.965 909.626 4
374.488 475.103 2
469.371 23.3905 2
855.406 934.748 2
864.903 691.397 2
1088.56 88.9029 1
357.966 1070.35 2
1257.41 435.857 4
718.937 126.519 2
636.082 1223.59 3
92.1621 218.081 1
1128.24 993.368 1
779.666 1322.5 1
417.665 312.732 4
652.547 1060.18 3
109.114 885.091 3
185.626 265.158 4
1049.0 719.236 1
346.313 1212.32 1
1168.49 266.66 3
325.137 38.929 3
767.49 505.443 1
416.089 1212.54 3
1428.68 92.4669 2
502.596 1217.97 1
1215.27 574.338 1
1371.12 354.106 4
261.982 67.6731 1
105.425 1092.4 1
314.917 750.832 1
315.548 662.098 3
1334.54 1050.03 3
1183.62 1148.54 1
665.057 137.778 1
356.136 792.962 1
162.811 549.203 3
329.176 303.317 2
130.611 513.217 3
725.573 801.801 3
979.897 857.105 1
1303.49 931.387 2
497.014 1015.37 1
968.789 1376.44 4
1321.96 254.215 3
732.179 91.1663 4
627.562 1044.37 4
1048.86 806.056 1
1323.18 548.706 3
896.652 1035.06 4
170.413 1276.87 1
808.708 835.842 1
1118.71 1476.57 3
663.106 326.493 4
1458.83 1165.32 4
1013.87 387.747 4
621.777 1289.99 3
273.554 258.775 1
609.554 1135.1 3
81.4437 484.744 3
462.033 1449.5 4
356.341 261.536 3
126.809 695.097 2
820.949 459.498 1
1312.18 125.976 3
1421.5 228.73 4
1034.2 786.037 2
758.934 1.72012 4
418.622 625.127 3
378.612 501.958 1
467.853 582.203 1
1253.53 1026.08 4
228.368 1126.94 1
341.806 392.944 1
1109.91 129.145 4
306.769 326.189 3
185.184 1189.91 4
375.076 1038.82 1
1084.64 204.196 4
1375.6 82.9609 1
947.151 308.568 3
1327.83 1292.62 3
210.307 839.372 4
942.308 685.648 3
31.8675 346.468 1
365.814 460.765 3
315.619 1029.72 1
559.599 583.799 3
148.438 334.382 2
418.965 1019.26 2
1363.09 53.7189 4
580.076 898.84 1
516.018 1081.77 2
1470.43 313.284 3
269.515 912.07 3
671.423 22.4521 2
979.609 111.943 3
1321.43 515.616 3
205.237 888.655 1
962.946 1009.57 3
991.558 459.811 3
323.79 1136.73 4
312.066 380.496 2
1276.24 33.4396 1
638.798 8.01213 1
1183.83 304.539 4
214.942 1306.52 2
433.57 673.969 2
768.531 1057.63 2
647.398 547.224 4
459.498 1302.43 1
920.715 795.192 3
1303.92 1323.36 3
1124.7 283.635 4
1478.17 128.145 2
1326.24 1459.29 4
401.919 125.388 2
1257.5 1375.45 4
1444.96 578.989 3
1128.63 694.973 3
919.901 496.74 4
112.487 731.725 1
953.851 341.612 3
1042.84 478.045 2
32.5917 1247.25 3
223.486 1131.07 2
534.278 905.868 1
1377.87 1161.75 4
488.241 874.137 4
1109.48 1147.45 4
820.27 640.201 3
1255.96 1069.19 4
641.931 1371.02 3
400.833 145.609 4
841.563 261.775 2
145.35 880.655 3
219.258 1037.05 3
706.279 768.44 2
816.545 1175.97 2
1079.24 1118.43 4
1443.93 1267.41 4
870.153 1130.69 1
1404.61 757.803 2
1006.18 1361.19 4
1277.28 90.2609 2
342.801 122.034 2
362.284 977.966 1
845.323 548.718 1
634.984 153.362 1
184.369 554.557 3
1348.35 812.303 4
1198.64 219.085 3
1394.83 1191.17 4
412.647 1353.36 3
1047.73 963.583 1
391.01 1466.94 1
595.432 1164.29 4
726.134 117.194 1
1152.07 374.352 4
771.5 370.764 1
25.2586 455.14 3
1407.69 335.818 3
463.436 840.051 3
635.375 1215.12 3
1394.83 738.519 3
625.169 437.396 4
148.564 1424.8 4
105.199 1004.36 3
416.857 528.257 4
1329.41 1412.34 3
1064.5 852.545 1
49.4938 86.0512 3
1357.63 534.13 3
1317.75 18.6828 2
766.448 1289.64 3
1010.71 118.914 4
775.683 1453.73 4
202.729 927.004 2
100.22 1345.58 4
1236.14 831.076 4
234.977 1318.74 1
565.401 685.048 2
746.549 315.856 3
1355.2 242.22 2
1454.54 792.691 3
275.355 1336.02 2
90.5212 965.892 4
965.23 993.866 3
653.21 284.951 4
1287.33 702.216 2
136.161 432.425 4
1300.74 401.101 2
1400.31 415.759 1
156.621 757.663 2
85.7391 727.688 1
166.968 1037.9 1
1337.35 1446.44 3
1323.95 894.597 4
1394.92 432.519 4
1103.95 386.426 2
162.913 995.031 1
879.669 1433.16 1
1389.59 1396.28 4
770.296 504.299 3
1426.41 1344.0 2
1050.89 169.839 4
311.658 1388.5 2
1150.53 1067.92 3
57.9408 878.199 2
367.219 889.026 4
1355.23 512.414 2
16.2053 792.374 4
1399.59 978.566 4
681.619 162.325 1
1360.79 140.494 4
723.381 1094.49 1
100.126 246.335 2
1101.33 180.386 3
99.5874 262.985 1
221.94 1115.8 1
465.754 951.983 2
49.2497 1295.52 4
257.156 1394.47 2
471.285 914.424 2
1213.72 1406.05 4
1407.15 606.161 1
525.386 901.058 3
280.153 685.06 2
417.083 1099.79 2
1330.92 427.935 3
1218.48 908.074 3
405.377 826.562 1
1019.76 835.015 2
412.521 1362.47 4
899.211 247.866 4
75.6043 1218.56 3
1155.65 501.583 3
631.442 264.026 1
1144.59 1429.81 2
485.662 1228.57 1
1332.36 317.814 3
799.556 872.948 1
261.254 389.195 1
476.948 733.12 4
992.266 585.787 3
518.612 113.528 3
297.761 449.992 3
1173.02 1369.43 3
306.407 391.632 1
205.418 1185.2 2
1142.79 873.096 3
1473.22 484.802 2
618.9 1285.19 1
964.35 446.14 3
1079.49 1418.27 4
461.58 210.533 1
249.283 98.8615 4
708.339 1009.29 3
1064.82 275.4 1
52.9009 613.267 4
98.5899 803.6 3
710.304 1297.83 4
623.035 728.289 1
1085.8 15.5716 2
643.143 437.758 4
53.4142 1191.26 1
1308.87 461.387 2
410.222 558.45 4
433.696 1218.48 4
403.639 1144.65 4
500.056 58.3935 2
1135.01 841.171 3
140.857 578.277 1
964.941 429.293 1
274.459 1202.26 1
608.107 488.094 4
255.847 367.414 4
1059.68 669.122 3
219.094 413.088 2
643.198 1332.59 2
175.124 608.695 2
1424.53 654.629 4
152.96 1371.79 2
1179.19 663.953 2
152.371 532.545 3
694.493 964.929 2
229.817 311.827 4
753.68 656.168 4
1200.11 35.8961 4
491.655 1053.62 4
577.602 596.971 4
1183.26 1051.85 4
247.561 544.191 4
881.515 1406.69 1
1276.93 11.6334 2
464.005 1268.68 3
874.59 304.235 4
769.21 178.575 1
1256.14 1277.18 3
1147.07 410.339 1
1314.35 776.769 3
651.517 892.289 1
1020.41 1227.71 2
1296.39 1106.07 3
908.313 1193.76 3
1122.36 639.057 4
871.136 733.902 3
252.628 330.205 1
649.028 172.283 3
762.058 959.328 2
822.892 891.507 2
832.967 771.959 3
418.441 1189.78 3
1197.47 641.185 4
110.721 1343.26 3
640.56 984.99 2
807.437 458.309 2
1046.16 389.064 2
1382.07 991.591 2
143.539 1123.63 1
279.269 1455.17 1
809.374 1314.44 4
442.342 985.673 4
1318.24 781.88 4
1109.93 337.46 4
894.738 1090.28 4
333.703 689.982 3
1008.03 231.796 2
249.97 123.882 1
548.039 949.221 2
694.52 79.1254 2
109.701 1100.74 1
736.047 633.32 3
960.23 1059.81 3
263.225 288.708 3
187.399 301.111 1
1355.21 217.311 4
1344.02 296.63 3
729.221 735.219 1
1150.88 1434.94 4
188.806 975.431 1
77.0609 601.169 3
1365.28 190.468 4
822.895 922.255 2
721.59 541.599 4
836.238 320.757 1
626.165 18.0944 3
1145.33 757.157 4
569.83 340.402 1
585.736 653.147 3
1434.5 590.544 2
832.854 612.95 2
635.81 68.2041 2
636.898 391.632 4
503.556 1386.14 3
37.4805 652.094 3
739.421 1140.85 3
1230.81 599.099 4
419.394 1420.18 2
294.05 1457.29 3
517.494 240.183 4
353.874 248.454 3
94.8344 1369.52 1
61.1191 214.686 1
834.346 1401.07 1
634.033 281.725 3
956.014 872.507 3
1114.47 322.79 4
537.172 525.167 3
615.978 1455.76 2
674.555 1316.25 3
689.353 1401.04 2
400.018 542.471 2
672.657 765.132 2
1260.23 1195.3 2
12.6293 157.831 3
129.733 389.549 4
978.618 1363.32 2
180.703 1438.47 3
721.821 73.237 4
203.494 1172.71 1
755.087 1478.52 2
690.401 116.73 4
647.77 920.987 3
431.75 1258.9 3
453.93 260.178 3
990.833 1184.48 2
395.6 163.535 3
959.056 650.974 3
612.09 647.793 3
1263.47 1380.35 2
1038.18 595.116 3
825.43 831.632 3
1279.04 1174.52 3
893.647 1482.32 4
553.561 621.539 1
1037.14 442.33 3
729.058 1447.21 1
1041.03 114.614 4
1070.09 616.333 3
161.762 103.479 2
63.5538 625.975 1
332.363 19.2713 1
604.486 1473.05 2
288.799 1278.31 4
286.083 336.826 1
892.243 981.735 3
1323.99 84.2405 1
381.414 293.268 4
922.252 710.08 3
564.747 27.1476 3
1196.34 1276.68 2
105.833 1263.51 3
104.475 133.704 1
355.93 1124.19 1
961.111 248.24 3
208.723 1281.75 4
821.655 602.634 4
712.871 34.674 4
483.942 931.251 2
1340.56 862.096 4
1458.05 279.429 3
1342.56 407.804 4
618.038 1316.57 3
298.667 178.938 2
454.574 73.2408 2
1194.2 990.245 2
634.885 1182.63 4
149.492 1039.95 3
472.218 21.0488 3
1153.48 109.454 4
1096.21 494.67 3
559.174 1374.45 3
237.991 543.195 2
481.441 1020.26 3
1298.11 226.06 4
673.562 923.601 3
377.888 1464.82 3
907.453 229.681 4
1419.8 327.716 3
716.701 320.44 1
253.285 823.439 2
1180.45 472.399 3
79.8044 1013.36 4
276.376 1236.07 2
1063.45 837.833 4
125.451 759.115 2
160.424 1160.85 1
424.607 250.322 3
1429.07 1408.04 2
522.347 316.547 2
742.367 245.376 3
1026.98 1474.45 3
1070.37 1220.55 1
1199.87 1233.54 1
565.591 1033.64 4
1096.3 1187.15 1
1174.16 1435.62 1
961.824 724.075 4
1013.69 374.159 4
1150.3 1403.84 2
301.611 797.09 1
71.8262 40.2748 4
979.109 1064.8 1
1176.29 222.71 3
279.338 804.427 3
810.357 298.111 1
265.438 808.546 2
371.835 103.977 3
645.527 1390.35 3
444.927 1217.21 4
1446.18 666.138 2
883.381 1258.8 4
441.98 374.702 1
