Process Time: 454.1163020133972
cost_init,cost_final,confilct_init,conflict_final
4328.500000000001 1386.7999999999984 1270 280
gapx, gapy = 20,8
minX, maxX = -20,500
minY, maxY = -20,500
426.61 107.789 4
932.885 634.096 1
1246.72 265.097 2
801.494 1144.09 3
1060.47 338.521 3
173.367 1021.9 4
229.38 130.295 4
1096.82 1238.78 1
458.799 142.253 1
556.823 581.219 2
763.919 1217.74 2
973.804 241.658 2
661.89 98.2157 3
30.5351 682.815 1
1174.81 183.597 1
1210.38 836.849 2
852.938 829.892 3
321.912 461.656 4
323.263 1229.9 2
668.616 988.444 4
290.886 1029.97 3
952.505 607.923 2
165.09 282.847 3
1261.03 242.158 2
1136.29 291.416 4
830.857 381.284 2
1031.87 154.306 2
207.222 997.593 1
408.062 875.646 4
901.655 1208.68 1
348.008 854.791 1
952.026 1128.65 2
264.162 513.461 4
1090.58 244.676 4
290.18 17.7189 2
958.402 412.137 4
609.87 412.591 1
719.718 302.774 4
759.965 841.588 3
780.0 143.536 3
1200.06 684.791 4
1082.28 1237.13 3
1177.9 225.134 1
508.983 256.788 3
1077.69 20.0828 3
1055.28 563.153 4
1030.74 529.134 1
314.297 749.104 3
356.346 65.6732 2
910.194 294.667 3
125.391 788.904 2
369.351 361.026 3
357.234 136.153 4
1077.84 402.139 4
31.1142 96.5852 3
705.242 1116.25 4
882.894 572.919 4
353.49 965.043 3
835.989 198.459 1
1170.72 1249.05 3
170.51 879.158 3
1099.5 873.831 2
1230.8 1073.18 4
627.605 192.214 3
574.863 303.701 2
496.293 951.069 1
287.131 675.179 4
223.165 882.51 2
625.41 1187.28 4
1192.02 732.032 1
707.952 905.833 3
367.116 618.385 4
1249.22 801.412 1
560.155 1111.97 1
964.385 575.46 3
637.046 1238.39 3
844.684 116.466 1
203.28 581.557 3
775.114 671.85 4
296.225 183.442 1
635.177 960.604 1
207.834 292.419 4
450.384 866.535 4
1195.31 485.777 1
686.263 851.827 4
1078.23 568.934 1
877.564 147.889 3
494.97 129.214 1
1024.34 860.513 1
894.359 429.306 3
306.423 1176.4 4
110.984 229.891 4
1150.25 264.055 2
1056.72 207.531 4
1191.56 510.922 4
688.752 1055.68 3
68.5369 171.282 2
1057.65 652.558 4
679.363 269.836 1
144.0 1026.03 2
165.182 869.46 3
111.023 1006.05 2
985.913 593.293 3
515.507 997.554 4
66.1659 1005.54 4
220.965 792.06 3
1111.15 800.051 2
72.6796 170.867 3
832.092 1095.68 1
573.605 1094.95 3
1148.57 853.362 4
136.153 920.078 2
163.064 1045.54 4
340.326 497.788 1
746.007 352.1 1
588.081 812.684 1
840.936 345.16 4
205.639 106.352 1
328.204 1053.17 1
582.484 1116.68 4
154.143 514.002 3
819.893 298.441 4
1238.26 1045.26 1
671.094 504.196 3
789.195 83.2303 2
336.002 431.275 3
474.685 816.235 4
898.876 937.749 1
403.867 356.162 3
1139.72 505.132 4
680.459 626.23 3
968.091 1155.05 4
990.428 203.873 2
630.39 579.087 3
