Process Time: 359.2706961631775
cost_init,cost_final,confilct_init,conflict_final
2132.9 391.09999999999866 624 54
gapx, gapy = 20,8
minX, maxX = -20,500
minY, maxY = -20,500
581.199 840.435 2
171.112 550.5 4
483.559 490.956 3
356.111 577.268 3
364.164 660.605 2
721.822 821.138 1
367.985 546.398 4
780.218 861.835 2
335.074 50.6079 4
91.4436 391.817 4
527.945 188.157 2
269.472 248.21 4
78.3958 283.532 2
623.099 690.313 1
243.784 367.166 1
409.449 589.961 1
618.15 86.7234 1
121.52 362.255 2
419.796 286.751 3
183.979 562.257 3
649.659 643.572 1
384.785 112.764 3
868.313 126.713 1
524.013 94.1186 2
312.136 569.28 1
729.787 811.884 3
385.489 756.862 2
94.5554 852.854 1
400.932 638.477 1
302.509 262.213 3
81.2892 516.67 1
597.781 238.383 2
892.126 632.737 1
756.252 679.931 1
420.531 42.9648 1
159.958 663.198 3
314.812 690.385 3
456.563 101.171 1
154.102 791.983 1
106.278 473.214 2
472.097 810.41 3
83.4415 766.543 3
63.7375 490.793 1
97.9905 255.114 1
35.622 565.369 2
311.015 564.22 3
439.011 767.719 4
652.252 64.9953 1
489.128 545.524 2
346.522 586.961 3
59.0278 499.446 1
103.425 292.813 4
807.788 402.133 1
799.29 572.084 2
629.705 304.029 1
351.578 127.068 2
413.808 770.175 4
751.351 680.886 2
439.803 612.483 2
358.774 386.083 1
215.78 672.481 2
523.863 160.124 1
235.815 478.072 1
526.879 659.786 3
141.56 137.331 4
833.873 372.873 1
253.953 703.788 3
2.21102 761.386 4
54.3937 737.72 3
19.0803 695.299 1
57.0772 609.316 4
377.932 521.447 2
273.197 336.43 3
227.471 806.123 2
463.601 370.278 1
653.999 207.238 4
789.251 83.2567 1
432.705 772.302 1
833.646 170.797 2
856.334 455.336 3
106.933 193.207 4
730.49 400.687 3
149.886 242.203 3
700.43 631.206 1
97.5034 690.822 1
396.456 779.809 2
285.331 790.4 1
157.029 725.655 1
595.716 112.737 3
728.901 235.651 1
448.122 241.12 1
145.846 791.139 3
694.07 549.316 2
720.302 194.041 3
445.642 401.232 1
430.686 203.334 3
517.461 776.734 1
188.132 343.719 4
190.784 629.223 2
528.271 683.891 3
647.966 847.506 4
508.781 37.6966 3
446.247 175.244 2
567.278 317.161 4
407.129 243.677 3
323.574 830.61 4
50.3895 109.432 1
81.5349 573.421 4
218.866 127.723 4
306.221 815.431 2
778.035 511.622 1
474.152 465.307 2
519.16 140.796 3
351.534 641.524 1
139.538 553.657 2
515.931 36.7433 4
108.212 178.767 4
520.628 167.601 3
665.873 227.053 1
179.448 758.436 1
61.936 462.141 1
502.203 837.188 4
464.315 21.7848 3
217.417 439.04 1
245.751 455.307 1
432.378 423.042 1
692.296 834.784 1
147.112 449.803 1
263.517 417.886 1
842.291 419.194 2
644.718 618.568 1
390.74 300.399 2
791.368 825.667 3
171.614 366.33 3
186.131 226.236 3
200.739 283.939 1
755.834 161.241 4
779.263 647.83 1
371.975 635.658 3
140.414 831.292 1
599.603 430.058 3
581.457 167.084 3
233.039 30.3832 2
851.84 89.0982 4
773.365 793.077 3
141.984 309.052 1
866.746 623.811 3
506.816 684.025 1
184.758 260.883 4
877.436 400.059 3
398.148 466.69 3
754.933 679.933 3
89.7533 334.465 3
579.097 534.986 3
538.043 734.881 3
153.27 509.736 1
209.174 322.755 2
693.333 508.235 2
575.712 600.088 4
646.003 634.675 3
472.777 618.295 3
771.729 545.77 1
103.807 810.547 3
263.221 29.6987 1
73.5118 567.714 2
759.347 556.768 2
31.4163 287.954 2
359.032 487.08 2
688.731 366.392 3
417.392 126.857 4
206.398 102.972 3
119.368 678.32 1
293.655 703.542 2
678.167 327.013 2
646.245 583.765 1
830.444 151.505 2
112.649 593.484 3
794.473 876.603 4
43.2924 407.647 1
893.541 565.885 1
772.548 771.784 4
433.232 685.419 3
152.561 573.067 1
658.914 555.924 2
112.134 73.1276 3
753.795 668.557 4
277.636 662.818 4
483.177 268.67 3
378.929 547.16 2
336.594 146.419 1
862.578 839.534 2
432.479 524.97 1
506.333 511.429 1
846.421 364.22 2
344.273 550.081 3
515.147 412.181 3
658.366 111.509 1
747.954 251.24 1
279.553 512.248 2
455.893 712.225 3
551.8 207.754 1
634.182 791.219 1
771.861 114.891 1
378.795 135.994 4
144.781 415.045 1
610.79 769.19 1
324.147 78.4598 2
610.123 615.538 2
454.037 75.8593 1
654.215 176.036 2
392.598 121.445 3
401.354 11.1664 3
444.197 521.72 3
91.536 673.682 2
410.99 84.8924 3
354.322 594.056 2
368.176 227.492 1
744.323 214.961 4
530.095 715.036 3
447.145 432.787 1
636.122 442.614 2
417.953 646.522 2
300.454 8.38005 1
546.887 294.096 1
716.999 608.113 3
227.912 873.111 3
202.35 503.567 2
43.7837 679.467 4
578.415 509.371 1
550.081 574.895 4
727.37 282.847 4
270.072 855.02 1
838.742 595.122 3
724.424 390.753 4
887.813 285.879 1
510.637 784.34 3
707.937 261.92 1
249.762 246.927 3
486.52 273.839 1
23.2021 62.5092 2
630.387 731.357 2
664.214 284.869 4
84.8105 8.7622 3
775.551 522.684 1
701.373 618.297 2
161.751 467.809 3
178.793 79.6808 4
888.502 726.419 1
830.28 736.571 4
859.515 154.28 1
772.399 272.502 1
630.14 465.682 4
238.291 61.2262 3
802.635 26.0409 3
752.013 478.482 3
77.411 548.47 3
496.607 569.116 1
175.009 57.0772 3
493.195 128.567 3
384.277 504.525 3
757.808 767.143 4
639.231 380.598 2
245.724 354.967 3
412.069 397.366 1
534.658 294.23 3
463.756 539.981 4
513.501 474.524 1
720.968 753.579 2
870.009 330.072 1
110.797 607.322 2
850.211 99.3144 3
431.832 696.229 4
183.494 641.988 1
247.553 580.055 1
421.405 86.8871 1
154.198 156.682 1
752.279 445.428 4
294.476 431.859 4
398.366 868.141 1
743.981 709.55 1
350.249 80.5795 2
738.503 529.445 3
237.508 795.315 1
357.831 447.475 3
663.374 155.509 2
629.82 849.224 2
572.573 811.046 1
443.133 1.66509 1
644.8 33.2199 1
208.002 9.5811 3
212.04 397.247 1
335.339 168.695 1
847.912 463.742 3
664.997 135.83 1
773.629 462.65 1
720.344 865.257 3
179.391 752.512 4
121.825 105.665 1
242.23 328.504 2
58.7486 396.54 3
349.44 858.696 4
547.351 465.27 4
633.445 573.694 1
359.987 217.747 1
488.451 24.7853 2
25.8499 399.486 3
237.298 781.64 2
780.519 102.744 4
793.757 549.398 1
279.202 116.775 2
799.737 310.854 3
197.575 832.519 2
244.823 377.075 1
392.962 250.473 2
455.607 648.787 1
204.506 732.258 1
128.672 53.4761 3
507.049 61.1265 3
504.017 877.478 3
699.42 217.447 3
814.116 489.046 4
660.804 45.3396 1
500.783 357.558 1
804.567 638.112 1
126.956 600.609 1
179.748 50.7444 4
556.468 724.972 3
684.926 338.889 1
219.164 204.017 3
391.469 408.277 2
449.848 824.394 3
540.909 438.984 2
877.004 809.371 1
426.177 29.9989 2
339.189 233.259 3
326.877 740.484 1
697.482 47.305 1
844.466 259.836 3
686.744 878.925 3
50.0073 742.44 1
91.1979 206.581 3
405.988 373.174 4
495.307 791.983 2
219.465 314.903 1
465.652 706.601 4
173.934 858.569 3
610.679 399.651 1
431.095 311.727 1
35.9538 595.321 2
712.359 621.68 4
16.0504 156.938 3
319.834 144.292 4
363.618 21.5097 1
820.718 606.53 2
824.18 697.646 3
682.072 710.94 1
784.97 815.87 3
829.312 206.692 1
523.931 892.355 1
66.6037 740.204 4
160.529 125.321 4
509.713 382.953 2
421.85 462.843 3
603.036 146.366 4
130.532 137.384 1
26.4231 880.535 1
193.26 539.983 1
123.83 699.693 2
793.39 435.465 3
593.405 66.9134 3
873.854 666.203 1
587.586 345.004 3
141.054 716.592 4
402.578 839.782 1
88.4514 652.088 2
568.015 558.381 3
432.296 301.436 3
176.391 618.788 1
412.943 867.378 4
564.731 627.057 3
453.459 734.633 3
225.333 137.466 1
522.322 238.927 1
534.331 844.775 4
516.069 599.954 3
691.63 679.605 4
859.874 50.7538 3
860.63 346.312 3
586.112 1.33753 3
192.443 293.959 2
717.873 63.5192 1
313.848 154.035 2
887.013 1.52861 4
266.824 97.1485 4
730.648 604.001 1
547.16 473.923 1
245.764 217.583 3
264.298 772.523 1
662.988 697.619 1
663.007 610.081 1
504.441 533.787 1
