Process Time: 655.4662191867828
cost_init,cost_final,confilct_init,conflict_final
4891.900000000001 1766.5999999999976 1426 374
gapx, gapy = 20,8
minX, maxX = -20,500
minY, maxY = -20,500
870.3 1060.95 1
556.544 858.548 4
225.811 791.967 3
353.003 321.354 3
775.185 977.481 3
599.106 1176.94 1
567.439 906.024 1
195.671 628.362 1
477.389 121.279 4
933.68 1154.93 2
402.563 234.114 4
695.518 705.445 1
343.12 632.333 2
21.5367 1298.58 2
1167.93 1335.75 3
521.721 224.662 3
1231.26 1232.71 4
1111.39 1108.87 2
676.22 451.623 3
710.725 588.944 3
366.426 1250.57 1
1002.34 340.905 3
632.21 13.1792 4
212.901 532.634 1
958.749 503.328 1
1092.85 203.8 4
1404.85 1386.42 4
356.37 207.598 1
421.738 515.154 1
364.958 424.966 2
1221.07 946.19 2
514.464 67.5449 1
413.452 385.906 3
26.6295 439.193 4
549.787 883.91 1
1273.96 719.286 1
282.702 1164.23 1
315.368 437.439 3
885.507 914.942 3
611.77 319.036 2
138.931 1362.7 3
58.6109 1044.25 3
889.478 98.5767 3
1035.57 914.597 2
499.484 1352.58 4
1056.27 1274.89 3
824.005 1041.44 4
1140.21 691.116 3
442.504 193.429 2
665.738 1113.0 1
476.644 35.8657 3
303.542 937.53 2
76.6366 82.5083 3
1125.61 576.268 3
1143.21 1379.07 3
2.02851 904.7 3
258.742 1338.25 4
305.139 1322.6 3
94.6492 1016.8 4
554.041 696.397 4
869.064 861.036 4
986.76 776.831 1
521.548 617.07 1
395.472 1080.69 4
901.612 379.978 4
748.614 241.824 4
821.372 464.355 2
448.645 667.092 3
1198.36 370.828 3
992.587 830.047 1
858.748 425.455 3
416.38 598.366 2
150.8 267.735 2
646.057 999.147 2
720.669 1234.37 4
215.453 683.822 3
865.488 428.446 4
448.17 198.507 4
514.729 1024.89 3
247.089 44.9447 1
1348.85 434.245 1
1364.72 580.772 4
716.71 231.783 2
373.356 620.377 2
1068.49 631.053 4
787.765 557.265 4
334.969 581.447 3
176.092 1371.05 3
773.335 1263.9 3
1004.71 1169.6 1
234.185 307.615 1
1273.21 540.605 3
1378.79 946.652 4
620.581 1371.43 1
30.699 1328.82 4
1242.89 118.948 4
1006.11 999.535 3
896.704 1333.48 4
1276.19 434.791 4
374.936 686.153 4
1175.41 599.849 3
1198.63 1172.33 4
591.966 1376.15 3
1262.94 416.852 4
646.014 919.733 3
796.106 1102.0 4
479.252 99.2673 4
130.385 1035.03 3
31.4203 140.371 2
901.261 784.011 3
665.886 99.3968 4
334.781 573.119 3
735.263 676.14 2
824.054 624.434 4
557.321 1124.97 2
937.264 71.1703 3
248.162 848.621 1
776.098 1195.31 2
1192.93 846.593 2
1162.41 908.268 4
1289.22 672.53 3
46.8283 327.841 4
402.594 911.548 4
52.8706 176.064 4
353.657 1230.24 4
1108.33 383.388 4
21.4935 513.443 3
431.973 358.657 3
1205.67 643.181 3
155.72 18.0839 4
223.53 434.504 4
239.099 767.293 2
147.724 1070.06 1
1008.4 1404.07 3
426.029 483.216 4
310.966 995.81 1
1165.71 1048.59 1
827.896 113.482 2
196.888 144.887 2
519.304 584.743 4
403.716 450.63 4
1323.02 707.619 2
957.152 79.343 3
1007.09 248.902 2
812.222 1025.3 2
901.649 1051.34 4
1361.0 529.757 1
450.371 274.382 4
1031.04 457.147 1
537.899 581.663 2
371.839 1178.13 4
399.228 271.733 1
473.068 732.867 1
267.892 179.258 4
594.482 978.374 4
18.0408 531.57 1
931.713 843.34 1
1123.4 489.129 4
613.558 725.918 3
142.686 313.398 4
466.34 939.617 1
1275.7 441.783 1
908.432 144.671 3
819.697 1311.78 2
968.59 1241.0 3
89.236 560.487 3
1317.79 733.299 1
321.546 520.333 2
530.951 1026.81 2
621.629 850.046 4
794.311 743.555 3
280.581 210.576 1
622.233 17.1344 2
1053.44 853.569 3
716.192 450.516 1
494.135 1126.6 2
714.688 693.894 3
451.259 886.241 2
1259.01 919.705 2
1184.28 410.837 1
792.973 542.403 3
420.357 859.439 3
517.01 539.339 2
899.405 1112.54 3
82.1393 784.557 2
1186.52 180.105 4
647.76 1272.54 4
1185.36 143.679 3
20.1987 932.653 4
589.488 389.359 1
1365.91 176.825 2
172.38 1002.77 1
1288.58 304.492 3
615.192 1007.19 2
515.384 1030.14 1
828.364 230.343 1
887.469 526.995 1
283.128 252.198 2
1220.51 273.259 1
1140.28 257.506 1
1297.42 238.991 2
696.425 1320.14 3
