Process Time: 519.2023937702179
cost_init,cost_final,confilct_init,conflict_final
2613.5 537.6999999999919 746 4
gapx, gapy = 20,8
minX, maxX = -20,500
minY, maxY = -20,500
189.689 216.344 3
577.727 355.948 1
326.591 535.547 4
426.929 772.732 3
713.358 566.872 4
723.343 527.69 1
1060.29 684.407 4
537.651 707.986 4
523.635 367.621 4
940.859 402.714 4
523.577 813.686 4
103.737 967.57 4
1007.58 1047.61 4
83.3109 271.74 2
659.573 228.814 4
387.283 1072.85 4
97.1515 20.2928 4
35.805 711.787 2
268.562 168.337 4
101.063 245.296 4
915.43 448.018 3
841.094 376.046 4
928.194 420.677 4
60.6371 555.796 3
318.902 60.2866 3
790.284 111.059 1
927.419 250.578 4
412.199 294.941 4
274.605 976.239 2
706.672 748.829 4
69.8715 461.095 4
657.035 296.981 3
783.163 743.69 4
504.884 698.725 3
1041.49 1065.94 4
763.338 604.348 4
722.92 976.162 2
883.791 192.698 3
79.3326 48.676 4
876.205 282.829 4
365.271 673.007 2
605.542 124.732 4
496.121 926.583 4
960.237 619.025 4
769.622 416.521 2
169.33 517.287 4
98.6704 852.075 4
92.7051 206.004 3
284.166 434.741 4
691.461 873.127 4
429.351 837.823 1
210.677 853.135 3
912.885 8.69215 3
161.039 402.757 3
171.145 923.04 4
840.297 772.709 2
666.955 321.71 2
704.399 823.324 1
160.504 129.389 4
783.865 1077.2 3
500.2 935.041 4
140.579 331.649 4
391.329 691.728 4
539.515 651.42 3
295.12 993.389 4
836.528 326.858 4
106.186 386.677 3
18.0195 618.055 4
307.334 787.753 4
278.383 513.506 1
707.073 32.3281 3
476.096 585.617 4
401.853 546.345 4
318.879 531.324 3
854.505 959.781 4
482.816 677.964 4
978.359 368.347 3
256.519 645.135 4
700.958 820.439 4
754.652 116.441 4
969.141 567.196 4
141.95 144.066 4
259.67 767.794 4
382.956 942.129 4
1088.07 663.315 3
1006.18 230.108 4
578.577 183.705 2
1018.8 777.346 3
773.059 213.503 3
439.89 75.2874 4
797.705 33.6988 1
738.064 137.847 4
74.9531 470.145 4
483.618 524.682 4
522.532 1074.12 4
635.939 1068.9 4
405.155 668.025 3
589.896 31.5022 4
786.941 667.424 4
588.225 284.806 4
201.324 245.353 4
444.58 500.176 3
1027.94 1032.9 3
469.142 423.451 2
306.19 671.679 4
491.875 855.007 4
827.66 140.412 3
335.718 616.708 4
632.989 57.2679 4
170.935 604.071 4
284.467 319.704 4
313.92 949.393 4
679.058 51.6279 4
552.689 298.981 4
474.324 264.385 4
33.7991 479.606 4
874.976 77.8282 3
825.203 889.451 3
280.924 19.701 2
969.576 443.911 4
668.836 604.105 2
793.073 389.585 4
115.549 119.12 3
1082.5 160.207 4
161.321 624.698 3
975.761 480.452 4
283.123 895.557 4
948.269 740.28 4
223.882 572.087 4
184.006 690.324 3
528.357 149.572 3
787.208 560.477 4
672.405 665.919 4
98.5222 290.589 4
1092.05 64.4321 4
615.868 1047.07 4
926.115 664.023 4
436.413 967.737 4
639.837 337.623 3
114.736 92.4476 4
843.206 499.13 4
102.283 773.367 3
562.884 394.059 4
884.961 101.23 3
162.839 37.8109 4
970.211 631.752 4
589.523 791.597 4
1062.31 1067.33 4
501.036 776.721 4
77.0927 958.386 4
888.983 838.468 4
736.426 842.57 4
332.214 654.73 4
148.105 301.388 3
758.658 257.121 2
492.11 908.975 4
981.997 64.6937 4
837.389 710.493 3
355.977 1051.56 4
1009.36 43.1264 4
708.102 644.332 3
632.862 965.464 4
383.391 729.004 4
185.243 980.886 4
447.469 302.253 2
882.024 908.902 4
248.295 131.796 3
1013.77 732.414 4
787.903 1021.13 4
135.65 272.198 3
997.658 893.53 4
976.188 30.4225 4
681.197 265.278 4
859.052 643.162 4
750.241 471.583 3
288.596 495.59 3
32.0491 32.8395 4
925.772 874.875 4
784.6 1090.67 4
323.207 305.706 4
881.25 987.906 4
592.805 798.484 1
753.81 71.787 4
620.16 837.398 4
1031.29 628.476 2
939.822 269.299 4
471.984 243.19 4
378.844 646.997 2
878.944 597.829 4
798.876 655.188 4
1000.59 967.136 3
861.57 296.971 3
382.827 994.359 4
1009.4 925.614 4
240.545 445.148 4
536.527 329.208 3
902.771 939.187 4
346.884 333.01 4
859.825 619.019 3
99.0905 146.071 4
198.917 271.529 4
605.308 434.206 4
603.997 506.418 3
687.515 21.3332 3
964.729 496.288 2
503.473 429.994 1
176.183 50.4479 4
58.1037 911.449 4
297.097 932.31 4
842.102 978.312 4
327.293 669.663 4
993.115 462.456 2
0.802352 461.353 4
722.759 919.429 4
786.111 792.233 4
725.46 227.935 3
747.05 940.227 1
340.036 896.906 4
1.50441 431.241 4
482.548 527.413 3
534.5 112.43 2
486.295 201.792 3
813.267 411.103 2
173.041 67.2404 2
537.251 500.4 3
394.29 411.373 4
969.409 108.249 4
994.823 360.801 4
776.477 779.395 4
18.5544 89.6629 4
848.02 725.537 4
267.945 233.628 4
679.565 753.61 3
995.82 614.101 4
254.145 1048.14 4
987.289 825.163 3
916.052 216.401 2
1057.23 293.37 4
916.926 574.986 2
755.826 767.952 4
1063.69 532.103 4
43.9288 582.144 4
446.977 185.253 4
817.664 99.9263 4
196.567 819.369 4
628.544 925.447 3
43.9957 834.39 3
520.625 464.83 4
308.613 1014.15 4
722.175 501.146 4
294.062 759.36 4
1005.01 960.626 4
54.0176 911.372 2
474.391 1024.95 4
205.474 491.01 4
508.558 602.734 4
435.31 413.255 4
500.534 343.574 2
819.513 719.012 4
787.175 462.822 4
549.946 888.582 4
356.111 582.016 4
315.954 551.049 3
625.638 526.176 3
150.685 1004.59 4
148.992 442.073 4
771.863 500.133 4
280.906 853.97 4
1004.1 759.895 4
779.453 695.215 3
173.275 840.039 4
466.578 342.337 4
188.185 112.229 1
886.767 258.969 4
454.432 678.489 3
954.977 793.426 4
260.531 779.094 4
480.041 377.239 4
250.024 132.488 4
354.707 809.55 4
183.237 658.163 4
599.524 327.393 4
483.076 1060.58 3
629.713 364.502 4
985.389 281.769 4
119.572 387.436 4
489.268 450.464 4
313.712 849.701 4
959.58 160.638 4
45.1323 1063.36 4
87.189 1005.55 4
296.849 468.607 3
813.171 595.255 3
33.2642 392.083 3
578.312 615.304 3
284.166 49.8895 3
918.684 854.238 3
732.474 108.384 4
962.343 151.344 3
416.688 812.459 4
823.435 181.135 4
431.25 467.514 3
584.447 693.901 4
173.876 1030.29 4
285.817 960.76 3
502.072 966.532 3
819.175 991.841 4
973.917 74.6955 4
136.534 413.322 3
1016.44 200.521 3
460.895 627.306 4
96.2489 806.097 1
808.178 953.773 4
501.169 496.125 3
403.516 917.099 4
878.877 74.9197 4
838.258 152.146 4
481.077 104.884 4
8.69215 938.328 4
317.822 85.2599 4
814.882 354.172 4
1010.11 581.906 3
655.684 558.838 3
605.609 891.18 4
247.532 777.055 3
7.2546 540.294 4
233.685 197.623 4
953.958 627.851 3
780.385 961.519 4
966.741 303.12 4
226.266 320.717 4
880.08 375.702 4
1090.62 803.131 3
1057.12 708.912 4
740.947 726.096 3
20.3263 583.009 3
936.379 706.481 4
945.376 889.943 3
710.717 393.621 4
521.807 825.086 4
1059.45 1081.51 2
943.536 743.246 3
457.808 1033.27 4
675.391 1017.23 4
497.03 615.871 4
554.693 850.838 4
894.51 314.288 4
1038.18 460.895 4
357.248 1042.17 4
128.08 189.098 3
711.915 181.108 4
427.453 617.477 4
661.172 293.761 4
1018.99 912.953 4
473.221 211.453 3
929.291 510.497 3
127.911 662.409 2
235.483 635.229 4
143.441 989.277 4
822.311 817.029 4
346.477 161.851 4
4.01176 761.366 3
59.6081 696.218 4
653.683 395.961 4
320.473 592.341 3
330.111 627.784 4
581.616 203.306 3
914.238 401.554 4
87.3561 893.128 4
6.85343 311.313 4
1028.29 1054.02 4
766.681 1012.2 3
369.216 528.153 4
446.108 793.737 4
424.97 834.517 3
4.07862 67.5078 4
500.166 954.04 4
120.225 93.6412 2
656.96 337.289 1
694.519 1035.8 4
957.24 904.519 3
784.015 33.2348 4
720.837 961.562 4
1005.72 113.299 4
134.294 800.417 4
469.109 14.3086 4
554.784 749.006 3
562.248 236.995 4
455.172 603.212 4
626.04 744.249 3
648.903 532.833 2
650.85 603.178 3
720.369 507.254 3
298.141 390.98 3
146.606 156.697 3
20.7943 414.592 4
197.281 758.357 4
528.802 580.947 4
206.193 887.133 4
417.686 487.673 3
375.568 305.94 4
760.257 331.973 4
188.713 373.706 4
715.097 634.661 4
1082.08 381.623 4
816.995 249.675 4
965.347 492.387 3
756.317 792.423 4
929.492 710.817 3
293.828 237.296 4
1009.39 179.259 4
471.115 254.857 4
553.958 106.288 4
1008.65 988.268 4
581.93 722.017 3
574.042 990.614 4
641.037 158.13 4
160.337 159.936 4
445.707 464.305 4
927.318 788.248 4
765.593 90.2312 4
915.417 349.324 4
1023.47 872.234 2
96.6917 192.364 3
440.525 330.703 4
36.997 689.455 1
465.357 852.7 4
848.809 1060.18 4
33.0855 56.2749 4
174.177 906.829 3
131.895 1027.09 3
836.319 512.503 3
242.0 34.2671 3
990.762 424.856 4
292.759 1067.06 3
820.27 573.515 3
40.9868 657.437 4
417.169 240.035 3
732.725 865.003 1
924.365 319.179 4
139.342 588.191 4
140.406 895.024 4
96.4755 993.647 4
955.0 844.452 4
809.987 833.009 4
336.713 1093.85 3
657.829 678.122 4
190.363 756.823 3
701.864 1069.45 4
458.143 657.829 1
1082.23 426.026 4
988.357 807.802 1
917.133 1060.69 4
141.028 932.969 4
615.906 469.687 4
838.224 278.46 4
515.402 633.658 2
595.312 663.589 2
918.381 752.105 4
868.287 621.589 4
598.622 774.404 4
755.818 1036.51 4
568.312 1012.07 4
970.111 988.966 4
506.351 270.871 4
207.375 923.384 4
671.335 812.826 4
923.407 681.274 4
1031.75 813.629 3
380.382 162.41 4
315.982 178.356 3
316.06 512.011 4
708.076 148.134 1
424.411 116.546 3
443.809 1079.47 4
385.34 356.288 2
723.989 523.802 4
592.37 552.351 4
910.6 179.235 3
15.9133 358.685 4
400.775 286.483 4
414.549 248.973 4
284.101 703.697 2
893.754 768.955 4
715.138 209.457 4
486.385 884.259 4
994.312 555.83 4
823.019 90.6658 4
139.776 240.114 4
800.915 479.349 4
514.147 337.633 4
192.138 863.966 4
944.413 921.702 4
671.736 661.616 3
293.27 568.099 4
528.556 12.0452 4
544.764 869.683 4
325.588 962.465 2
187.617 424.956 2
894.865 424.421 4
362.362 77.5942 4
920.8 136.433 4
516.581 57.6397 2
595.914 110.992 4
639.532 806.575 4
563.151 263.549 3
10.7315 828.563 3
612.462 1081.81 4
1041.12 792.199 3
704.465 703.162 4
845.971 382.053 2
761.366 491.575 3
281.685 827.603 4
859.566 233.294 3
224.769 555.228 4
