Process Time: 216.28186702728271
cost_init,cost_final,confilct_init,conflict_final
1507.4 276.8000000000018 440 2
gapx, gapy = 20,8
minX, maxX = -20,500
minY, maxY = -20,500
185.31 747.719 4
305.73 651.222 4
465.51 158.466 4
80.4623 659.118 3
19.8099 184.209 3
54.7281 399.532 4
268.883 281.935 4
122.886 407.466 4
209.777 357.17 4
437.427 61.118 4
476.196 47.1609 3
58.651 381.022 3
599.593 319.867 4
682.072 182.507 4
525.211 350.432 4
286.452 125.016 4
756.067 526.5 4
22.2921 41.3317 4
662.51 419.801 4
280.814 677.84 4
232.262 148.574 4
463.713 490.199 4
176.595 231.583 4
326.605 24.8215 4
407.983 574.852 4
412.595 757.269 4
459.765 670.063 4
123.895 391.754 4
231.763 673.831 3
384.615 545.766 4
658.337 646.906 4
370.432 24.524 4
194.861 30.164 3
334.878 138.561 4
415.772 97.2294 4
564.335 136.637 3
232.258 263.061 3
467.214 296.416 4
136.35 622.817 3
341.449 456.702 4
14.8929 480.025 4
519.455 558.919 4
672.261 227.54 4
333.412 434.093 3
96.2129 267.42 4
207.059 235.521 4
224.64 317.442 4
312.136 558.815 4
347.927 242.14 4
716.828 545.624 3
112.64 655.25 4
578.459 9.77297 4
655.95 308.52 4
287.823 146.565 3
431.894 619.886 4
525.622 254.598 4
306.818 176.124 4
620.183 454.456 4
402.707 691.031 3
580.256 251.194 4
105.983 630.821 4
632.96 63.8602 3
60.5093 61.6755 4
773.122 476.228 4
302.716 565.292 2
697.325 709.234 1
442.321 237.531 4
477.441 732.646 4
525.595 584.876 4
569.382 348.835 2
191.288 417.791 4
286.878 335.681 2
436.45 424.836 4
610.096 303.366 3
442.059 710.132 4
147.428 555.836 4
331.403 263.368 2
573.021 769.902 4
121.646 304.794 4
96.1656 84.6867 4
519.007 471.68 4
644.13 47.3835 4
576.143 715.971 4
578.402 382.866 3
203.962 620.997 4
103.964 426.183 4
338.305 373.292 4
422.097 342.405 4
609.134 105.905 4
531.133 592.95 4
764.514 737.979 4
191.081 592.714 3
542.22 34.3344 1
488.078 533.672 4
547.851 191.882 3
17.3041 500.213 2
459.151 397.806 4
178.313 179.873 4
111.783 599.002 4
700.04 82.9039 4
649.0 271.382 4
87.4426 114.061 4
554.543 18.5432 4
593.4 583.93 4
540.683 420.902 4
134.247 493.272 4
716.848 504.468 4
489.805 46.1542 4
98.9208 696.515 4
612.784 437.521 4
62.9048 99.3097 4
630.984 604.888 4
362.701 218.122 4
329.249 185.83 4
79.6889 71.354 4
4.49151 362.607 4
715.089 159.553 3
678.346 744.764 4
