Process Time: 215.89269590377808
cost_init,cost_final,confilct_init,conflict_final
1510.1000000000001 278.3000000000017 442 4
gapx, gapy = 20,8
minX, maxX = -20,500
minY, maxY = -20,500
292.303 704.836 4
36.4285 234.882 4
116.779 387.688 1
205.097 540.4 4
741.782 481.003 4
257.529 335.36 4
147.957 322.632 4
657.841 590.35 4
539.768 330.055 3
476.242 521.937 4
711.472 110.005 4
545.057 680.819 3
108.34 424.056 2
708.146 640.608 4
381.222 441.975 2
459.482 423.181 4
685.028 240.272 3
273.013 307.787 4
429.476 279.419 3
55.9548 312.454 4
384.402 535.956 4
276.849 157.605 4
104.156 550.99 4
704.99 493.036 4
525.956 161.742 3
243.416 282.195 4
468.772 716.822 4
42.3164 338.282 4
667.793 348.494 3
598.707 273.817 4
315.115 742.116 3
246.421 683.49 4
83.9334 21.4509 3
543.782 497.967 2
20.3536 405.546 4
301.924 59.7942 4
123.614 623.124 3
616.425 527.03 4
10.3541 522.907 4
460.64 34.5945 4
57.2077 195.404 2
275.327 102.085 3
144.816 623.72 3
513.325 306.628 2
564.982 544.287 4
259.326 187.84 4
247.411 293.518 4
231.23 399.697 4
223.11 710.463 4
465.888 105.078 4
609.782 161.293 4
630.49 188.596 1
369.479 34.0744 1
198.552 376.862 3
635.291 109.427 4
96.3784 266.096 4
360.221 19.4888 4
162.309 290.199 4
716.443 339.889 4
491.962 278.899 4
516.027 403.645 4
448.978 574.346 4
98.0817 639.601 4
694.695 564.299 4
150.466 351.246 4
121.688 220.921 3
97.0681 643.09 3
236.464 753.652 4
227.223 619.271 4
90.4685 713.63 4
622.973 38.887 4
710.817 692.757 4
387.807 670.323 4
731.812 470.569 3
493.097 129.592 4
179.332 192.577 4
471.153 669.789 4
205.483 669.353 4
7.61193 707.65 4
527.422 754.773 4
432.154 60.139 4
584.47 366.578 4
721.15 530.991 4
309.158 199.234 4
704.867 374.072 4
619.049 224.93 4
130.892 51.2037 4
154.541 68.8856 4
508.851 772.29 4
137.816 735.625 4
611.98 210.179 4
758.927 317.669 4
748.383 90.5158 4
742.712 72.8196 4
328.614 167.969 4
537.684 512.846 2
236.478 603.054 4
702.319 397.107 4
664.673 262.021 4
421.023 698.028 4
371.759 697.13 4
672.332 323.46 4
647.356 691.386 4
480.555 683.949 4
626.927 89.9248 3
736.986 719.148 4
245.024 104.912 3
150.016 460.64 2
404.409 318.685 4
357.264 513.309 3
189.211 360.962 4
690.464 450.357 4
164.815 123.966 3
515.957 312.997 4
620.786 500.047 4
23.4268 44.2064 4
268.401 259.775 4
426.659 220.533 4
458.122 388.857 3
116.195 741.69 4
689.668 83.0792 3
420.584 175.486 4
10.8742 753.165 4
494.729 84.7241 4
310.57 646.021 4
594.157 252.683 4
87.9627 17.7868 4
552.621 467.803 4
340.835 90.2794 4
414.496 255.874 4
661.904 359.78 4
339.984 270.46 4
254.197 312.95 3
108.064 758.545 3
31.7006 422.202 4
199.85 551.416 4
558.224 490.932 4
334.027 473.902 4
313.249 598.86 2
514.281 705.168 3
548.957 347.724 4
764.386 655.312 4
299.902 575.741 2
448.872 46.5935 4
299.619 464.81 3
46.5954 396.979 4
215.103 726.547 3
732.282 73.3771 1
371.944 754.219 4
444.683 551.638 4
648.941 545.256 3
477.505 481.618 4
59.4534 356.565 4
371.566 763.273 4
395.844 414.827 4
78.2705 281.996 4
327.904 304.312 3
660.017 142.958 4
412.857 361.458 4
144.648 682.544 3
119.462 125.62 4
577.799 559.51 4
95.9502 469.893 4
652.534 412.746 4
748.916 119.238 4
593.166 194.861 4
674.058 173.065 4
305.794 670.734 4
248.87 585.764 2
405.562 578.341 4
143.566 529.006 4
204.506 105.976 4
452.959 748.405 3
597.395 19.4553 4
328.755 735.507 1
735.721 512.529 4
570.658 598.128 4
185.422 458.74 4
576.933 142.84 3
157.534 31.8523 4
2.76583 533.048 4
732.542 573.401 4
334.901 593.801 4
552.662 589.003 3
295.518 393.362 4
544.564 83.6844 1
218.027 369.888 4
683.135 21.2283 4
142.026 213.475 4
110.092 333.719 4
234.953 71.7933 4
505.866 454.338 4
694.495 308.07 4
58.7271 71.746 3
171.907 60.5409 4
610.541 386.743 3
78.4057 597.513 3
343.493 189.447 4
671.709 279.514 4
188.242 137.889 4
336.934 623.233 4
667.994 8.87466 4
20.0936 107.357 4
264.077 570.125 4
298.875 633.894 4
286.107 629.237 3
410.477 607.536 3
538.012 707.106 2
16.0749 172.957 4
47.7046 492.138 4
285.471 414.07 3
680.05 670.157 4
336.398 269.477 3
618.775 453.288 3
70.8017 576.294 4
694.933 136.518 4
211.883 313.673 4
90.1612 149.748 4
224.528 249.255 4
334.83 158.338 4
342.966 144.013 3
279.54 476.016 4
555.531 392.535 4
240.359 287.325 3
336.414 387.982 4
139.997 314.571 4
242.849 514.16 4
592.714 147.71 4
384.262 406.964 3
246.024 56.9102 4
645.998 511.986 4
300.766 175.713 4
171.221 774.441 4
245.205 324.476 3
155.767 151.908 4
284.64 425.498 4
774.547 145.038 4
120.491 755.141 1
202.425 491.584 4
589.405 584.025 4
771.35 282.857 4
378.28 262.328 4
139.878 698.666 3
589.515 654.319 4
667.608 678.951 4
618.626 441.573 3
111.122 122.865 3
446.586 733.19 3
586.088 625.88 4
194.199 395.759 4
253.139 672.805 4
685.384 472.696 4
154.861 577.537 4
732.489 627.251 4
275.022 504.846 4
772.292 422.131 4
406.907 242.305 4
305.754 539.7 4
175.979 481.963 4
121.224 10.4112 4
190.243 541.426 3
441.882 88.7763 4
218.455 528.33 4
702.744 551.699 3
578.719 675.415 2
458.276 741.038 4
425.843 604.189 4
752.901 405.948 4
439.719 154.896 4
642.213 256.087 4
714.056 758.971 4
616.262 286.558 4
269.136 368.352 4
408.491 624.637 4
269.302 28.33 4
586.166 697.579 4
347.225 130.784 4
657.888 38.755 4
167.321 267.042 4
285.953 230.793 3
213.444 729.114 2
341.319 751.524 4
336.19 216.822 4
138.894 29.7957 3
631.317 585.136 4
440.26 141.682 3
620.963 763.756 4
233.393 144.769 4
399.532 720.732 4
168.504 83.4003 2
172.119 92.9605 4
83.0114 693.665 4
488.535 625.186 4
368.25 45.7523 3
355.491 566.295 4
23.0958 261.146 4
459.931 395.111 4
513.569 675.76 3
280.814 96.4729 4
767.96 751.653 4
734.067 674.152 4
30.5423 730.58 4
258.107 225.105 3
448.206 468.252 4
240.107 450.934 4
61.0911 32.0887 4
331.521 229.729 4
730.913 618.93 4
373.555 483.429 3
536.102 560.848 4
403.964 142.31 3
207.747 93.2107 4
93.7385 556.451 3
407.309 131.162 4
