Process Time: 74.82128190994263
cost_init,cost_final,confilct_init,conflict_final
559.8 100.60000000000022 164 0
gapx, gapy = 20,8
minX, maxX = -20,500
minY, maxY = -20,500
135.323 249.343 4
167.725 65.2252 2
400.168 411.908 4
221.007 364.957 4
371.11 184.063 3
82.9953 130.573 3
383.176 186.19 4
349.491 323.235 4
342.454 138.667 4
9.17165 401.587 3
148.357 421.186 3
226.234 295.445 3
247.654 148.031 4
254.964 171.177 4
39.4845 106.416 4
192.509 433.729 4
357.297 235.174 3
232.907 231.532 3
392.017 265.882 4
319.693 99.2934 4
353.109 108.977 3
239.997 80.6908 3
142.873 358.814 3
350.242 211.821 4
98.7926 384.775 3
239.778 258.473 4
321.813 308.29 4
427.732 292.171 4
147.999 302.16 3
66.2614 5.43202 4
314.672 348.468 3
407.097 250.678 4
375.857 338.519 4
179.243 42.6373 4
157.883 33.1108 4
122.739 342.941 4
326.535 204.576 4
133.944 321.69 4
153.95 404.176 4
385.295 211.496 4
132.713 252.33 3
53.285 372.273 3
84.169 375.999 3
52.2866 274.863 3
349.342 397.925 4
192.905 56.7223 2
203.567 412.151 4
413.614 371.973 4
212.451 178.793 4
302.992 19.5307 4
373.335 61.5811 4
101.925 157.552 4
138.789 407.292 3
348.887 253.792 4
332.549 110.742 3
386.902 427.86 2
445.768 225.69 4
329.698 286.248 4
254.718 75.8866 4
433.089 21.1024 4
61.7312 238.042 4
231.898 332.431 3
236.989 392.663 4
256.37 1.00997 4
353.433 155.429 3
207.471 20.5701 3
295.622 43.4152 4
48.1375 147.731 3
264.64 100.26 2
250.487 328.709 4
189.73 388.665 4
379.75 48.2625 4
186.968 272.666 4
137.554 272.147 2
381.429 328.325 4
309.747 418.295 3
143.089 379.097 4
304.316 124.363 4
322.086 73.9895 4
48.1648 212.138 4
359.1 77.9884 4
142.124 179.393 2
145.081 106.554 4
131.024 174.782 4
170.795 287.119 4
94.1659 334.793 4
266.183 438.194 4
247.389 237.876 2
63.6136 435.833 4
168.443 51.2105 4
444.289 205.27 4
34.716 46.106 4
353.45 348.591 4
18.4252 95.9905 4
92.927 318.922 4
350.797 166.429 4
194.256 316.245 4
11.7785 395.011 4
48.1512 18.3979 4
219.705 197.698 4
173.23 229.648 4
6.67401 172.938 4
394.804 311.072 4
430.317 92.4903 4
267.793 307.032 4
91.0362 36.9459 3
19.9265 64.5018 4
339.692 4.12178 4
191.786 354.407 4
236.376 232.376 4
155.682 438.752 2
36.8777 162.087 3
82.5722 202.925 4
333.663 217.731 3
78.6887 287.965 4
79.0058 357.308 4
301.409 85.0173 4
221.712 117.459 4
364.846 150.554 4
152.174 310.813 3
72.7045 84.4304 4
37.8331 152.915 1
308.806 330.316 4
65.2525 244.113 1
354.951 285.961 4
168.898 210.936 4
324.981 184.798 4
104.833 29.7123 4
136.483 89.0278 4
109.2 109.869 4
174.439 403.992 4
133.057 269.146 3
76.4703 136.935 2
187.023 107.96 4
135.785 101.83 3
377.171 237.687 4
367.644 58.8063 3
260.214 133.168 4
253.558 216.212 4
100.955 64.3202 4
347.717 358.472 4
243.378 369.446 4
357.558 23.1297 4
98.0462 183.065 3
396.144 404.044 3
348.195 224.173 4
79.2283 229.007 4
203.196 166.901 4
143.143 126.056 4
444.642 169.658 4
236.361 203.662 2
404.972 385.88 4
163.165 429.009 4
389.442 40.1963 4
57.8688 319.22 4
300.412 91.0089 3
424.127 301.547 4
330.339 406.776 4
291.844 251.524 4
278.469 30.9837 4
148.731 340.459 4
181.017 337.945 4
387.133 110.36 3
16.5827 304.359 4
250.196 95.1307 4
233.943 3.13911 4
300.163 112.476 3
313.418 261.406 4
122.99 437.662 4
399.745 424.885 1
350.379 446.329 4
311.902 419.316 4
300.385 189.836 4
54.4042 272.886 4
164.377 296.73 4
347.504 394.001 3
433.637 138.557 4
156.098 59.3039 3
328.738 31.5549 4
277.565 292.21 4
409.778 10.443 4
222.863 20.3244 4
380.991 376.079 4
326.208 194.531 4
266.81 378.995 4
168.573 200.858 4
34.2887 239.987 4
417.761 240.415 4
310.894 54.1155 4
164.491 288.718 3
49.6651 120.201 4
89.3827 130.111 4
262.97 435.039 3
259.591 236.412 4
271.123 147.022 4
36.1113 103.618 2
72.1585 100.222 4
12.4472 212.245 2
148.098 145.916 4
122.906 6.10079 4
419.479 174.425 4
82.8724 345.056 4
33.6409 314.484 4
91.4278 68.2005 3
306.034 201.601 4
26.0955 249.998 4
54.3843 409.954 4
272.37 285.04 3
142.188 221.227 4
407.593 414.731 1
34.2824 437.796 4
438.296 271.412 3
151.946 355.006 4
31.937 87.6588 4
444.659 65.5255 4
266.161 393.89 4
315.453 427.344 4
52.4367 128.037 2
78.0472 418.525 4
135.446 29.578 4
174.93 75.5296 4
225.902 315.36 4
442.911 124.745 4
396.947 24.1848 4
1.22835 199.458 4
113.15 45.2168 4
440.337 196.754 4
302.233 131.285 3
190.975 251.279 4
347.251 294.819 4
1.36483 168.436 3
163.82 305.082 4
401.642 112.585 4
278.848 162.005 4
374.414 221.566 4
392.584 426.197 3
78.5984 396.237 4
101.147 378.399 4
382.835 238.75 1
145.254 146.926 3
38.9974 24.2761 3
249.971 204.82 4
108.996 396.183 4
195.089 148.398 4
146.078 158.375 4
445.563 177.919 4
7.9706 322.509 4
89.515 437.96 4
261.924 54.7318 4
29.1947 209.217 3
446.394 310.132 4
228.691 294.792 4
200.098 168.256 3
445.509 396.198 4
30.8567 287.108 4
446.591 274.672 4
286.232 278.127 4
131.023 178.617 3
164.583 437.553 4
258.798 412.262 4
150.431 270.4 4
222.134 389.593 2
437.699 158.909 4
211.574 30.6425 4
356.425 314.254 4
54.3622 229.962 4
60.189 263.317 4
381.292 347.133 4
328.828 375.549 4
440.101 102.717 4
100.988 150.964 3
31.2525 373.95 3
74.1375 212.477 4
192.04 56.6131 4
349.667 346.667 3
5.40472 26.0819 3
