Process Time: 300.1480278968811
cost_init,cost_final,confilct_init,conflict_final
2200.0 388.99999999999784 646 6
gapx, gapy = 20,8
minX, maxX = -20,500
minY, maxY = -20,500
581.199 840.435 4
171.112 550.5 3
483.559 490.956 3
356.111 577.268 4
364.164 660.605 3
721.822 821.138 4
367.985 546.398 3
780.218 861.835 4
335.074 50.6079 4
91.4436 391.817 1
527.945 188.157 3
269.472 248.21 4
78.3958 283.532 4
623.099 690.313 4
243.784 367.166 3
409.449 589.961 4
618.15 86.7234 3
121.52 362.255 3
419.796 286.751 2
183.979 562.257 4
649.659 643.572 2
384.785 112.764 4
868.313 126.713 4
524.013 94.1186 4
312.136 569.28 4
729.787 811.884 4
385.489 756.862 3
94.5554 852.854 4
400.932 638.477 2
302.509 262.213 1
81.2892 516.67 4
597.781 238.383 4
892.126 632.737 4
756.252 679.931 4
420.531 42.9648 2
159.958 663.198 4
314.812 690.385 4
456.563 101.171 4
154.102 791.983 2
106.278 473.214 4
472.097 810.41 4
83.4415 766.543 4
63.7375 490.793 4
97.9905 255.114 4
35.622 565.369 3
311.015 564.22 3
439.011 767.719 4
652.252 64.9953 4
489.128 545.524 4
346.522 586.961 3
59.0278 499.446 4
103.425 292.813 4
807.788 402.133 3
799.29 572.084 4
629.705 304.029 4
351.578 127.068 4
413.808 770.175 4
751.351 680.886 2
439.803 612.483 4
358.774 386.083 4
215.78 672.481 4
523.863 160.124 4
235.815 478.072 4
526.879 659.786 2
141.56 137.331 4
833.873 372.873 4
253.953 703.788 3
2.21102 761.386 3
54.3937 737.72 4
19.0803 695.299 4
57.0772 609.316 4
377.932 521.447 4
273.197 336.43 4
227.471 806.123 4
463.601 370.278 4
653.999 207.238 3
789.251 83.2567 4
432.705 772.302 1
833.646 170.797 4
856.334 455.336 4
106.933 193.207 4
730.49 400.687 3
149.886 242.203 4
700.43 631.206 2
97.5034 690.822 4
396.456 779.809 4
285.331 790.4 4
157.029 725.655 4
595.716 112.737 3
728.901 235.651 4
448.122 241.12 3
145.846 791.139 4
694.07 549.316 4
720.302 194.041 4
445.642 401.232 4
430.686 203.334 4
517.461 776.734 4
188.132 343.719 4
190.784 629.223 3
528.271 683.891 4
647.966 847.506 4
508.781 37.6966 3
446.247 175.244 4
567.278 317.161 4
407.129 243.677 4
323.574 830.61 4
50.3895 109.432 4
81.5349 573.421 4
218.866 127.723 4
306.221 815.431 2
778.035 511.622 4
474.152 465.307 4
519.16 140.796 4
351.534 641.524 4
139.538 553.657 3
515.931 36.7433 4
108.212 178.767 4
520.628 167.601 3
665.873 227.053 2
179.448 758.436 1
61.936 462.141 4
502.203 837.188 4
464.315 21.7848 4
217.417 439.04 4
245.751 455.307 4
432.378 423.042 4
692.296 834.784 4
147.112 449.803 4
263.517 417.886 4
842.291 419.194 2
644.718 618.568 4
390.74 300.399 3
791.368 825.667 4
171.614 366.33 4
186.131 226.236 4
200.739 283.939 3
755.834 161.241 3
779.263 647.83 2
371.975 635.658 4
140.414 831.292 4
599.603 430.058 3
581.457 167.084 3
233.039 30.3832 3
851.84 89.0982 4
773.365 793.077 4
141.984 309.052 4
866.746 623.811 4
506.816 684.025 4
184.758 260.883 4
877.436 400.059 4
398.148 466.69 4
754.933 679.933 3
89.7533 334.465 4
579.097 534.986 4
538.043 734.881 4
153.27 509.736 4
209.174 322.755 3
693.333 508.235 3
575.712 600.088 4
646.003 634.675 2
472.777 618.295 4
771.729 545.77 4
103.807 810.547 3
263.221 29.6987 4
73.5118 567.714 3
759.347 556.768 4
31.4163 287.954 3
359.032 487.08 4
688.731 366.392 4
417.392 126.857 4
206.398 102.972 4
119.368 678.32 4
293.655 703.542 4
678.167 327.013 2
646.245 583.765 4
830.444 151.505 4
112.649 593.484 3
794.473 876.603 4
43.2924 407.647 3
893.541 565.885 2
772.548 771.784 2
433.232 685.419 4
152.561 573.067 4
658.914 555.924 4
112.134 73.1276 4
753.795 668.557 4
277.636 662.818 4
483.177 268.67 4
378.929 547.16 4
336.594 146.419 4
862.578 839.534 4
432.479 524.97 3
506.333 511.429 4
846.421 364.22 3
344.273 550.081 3
515.147 412.181 1
658.366 111.509 4
747.954 251.24 4
279.553 512.248 4
455.893 712.225 3
551.8 207.754 2
634.182 791.219 4
771.861 114.891 1
378.795 135.994 4
144.781 415.045 4
610.79 769.19 4
324.147 78.4598 2
610.123 615.538 4
454.037 75.8593 3
654.215 176.036 4
392.598 121.445 4
401.354 11.1664 4
444.197 521.72 4
91.536 673.682 4
410.99 84.8924 4
354.322 594.056 4
368.176 227.492 4
744.323 214.961 4
530.095 715.036 4
447.145 432.787 4
636.122 442.614 3
417.953 646.522 4
300.454 8.38005 4
546.887 294.096 4
716.999 608.113 3
227.912 873.111 3
202.35 503.567 4
43.7837 679.467 4
578.415 509.371 4
550.081 574.895 4
727.37 282.847 3
270.072 855.02 4
838.742 595.122 4
724.424 390.753 4
887.813 285.879 4
510.637 784.34 1
707.937 261.92 4
249.762 246.927 3
486.52 273.839 2
23.2021 62.5092 4
630.387 731.357 4
664.214 284.869 4
84.8105 8.7622 4
775.551 522.684 4
701.373 618.297 3
161.751 467.809 3
178.793 79.6808 4
888.502 726.419 4
830.28 736.571 4
859.515 154.28 4
772.399 272.502 4
630.14 465.682 4
238.291 61.2262 4
802.635 26.0409 4
752.013 478.482 3
77.411 548.47 4
496.607 569.116 4
175.009 57.0772 2
493.195 128.567 4
384.277 504.525 4
757.808 767.143 4
