Process Time: 760.8872849941254
cost_init,cost_final,confilct_init,conflict_final
4195.200000000001 795.0999999999789 1216 10
gapx, gapy = 20,8
minX, maxX = -20,500
minY, maxY = -20,500
866.475 139.499 2
221.913 635.997 3
687.096 328.378 4
706.978 1190.39 2
328.05 82.463 4
918.949 348.655 4
979.167 725.625 2
1185.68 496.8 4
330.712 829.846 4
938.663 1215.38 3
665.19 482.986 4
240.075 1080.08 4
562.308 797.606 4
774.104 75.4205 4
92.4126 1079.23 4
863.405 1069.77 4
716.126 651.367 4
1059.53 1150.2 4
542.758 1087.0 2
1064.81 814.312 1
240.01 1029.62 4
650.082 376.283 3
1221.8 700.935 4
983.537 741.02 4
425.101 451.351 3
1065.75 776.847 4
1040.54 899.272 2
496.551 509.354 3
633.325 1138.06 4
711.983 206.935 4
101.868 855.748 4
446.34 165.09 3
608.998 238.054 3
1153.15 987.017 4
812.06 624.368 4
1304.14 275.436 1
308.683 1188.3 4
782.661 723.839 4
284.386 221.2 4
464.028 784.709 3
256.675 864.894 4
505.907 548.431 3
1324.73 863.691 4
152.806 572.22 4
1188.2 791.915 3
185.931 71.6126 4
66.7024 119.657 4
1029.62 792.498 4
90.0787 826.022 1
737.294 70.885 4
933.403 870.627 4
94.5008 667.493 4
1067.04 42.7465 4
1157.63 838.813 2
1157.04 1195.4 4
1058.79 1079.08 4
271.71 1000.67 4
80.989 602.274 4
1109.85 203.909 4
264.7 1055.25 3
348.176 812.444 4
998.147 1324.61 3
388.813 1211.62 4
14.2898 946.579 4
1131.8 1088.0 3
1062.11 1208.65 4
21.8656 207.483 4
762.326 246.038 4
936.287 323.439 4
783.136 528.573 3
798.179 193.726 4
136.183 1213.05 4
1169.96 770.516 4
617.193 21.0961 3
558.071 581.786 4
320.437 428.406 4
67.1727 1184.66 4
627.83 815.392 4
287.662 190.491 4
500.551 190.025 4
1006.3 835.685 1
1095.31 618.12 2
787.646 143.225 3
1020.1 993.855 2
211.553 922.614 4
963.72 1177.22 4
494.491 991.521 4
923.716 466.035 1
910.065 538.753 3
999.587 343.584 4
293.534 695.367 1
1215.53 991.03 4
217.745 280.063 4
699.298 598.205 4
1059.16 233.442 4
272.57 1173.23 4
152.151 167.972 4
270.115 105.162 3
629.937 619.373 4
866.435 655.527 4
855.584 1332.14 4
1194.88 123.628 4
1226.34 1138.31 4
1063.38 1329.54 4
182.459 191.008 3
854.356 1065.85 3
661.587 1117.67 1
1132.94 445.603 4
243.45 169.446 4
325.637 958.601 4
437.537 446.053 4
507.553 498.176 4
1263.4 259.729 4
276.705 704.293 2
1261.67 577.978 2
24.3622 11.2189 4
488.066 1142.17 4
1009.17 623.304 4
634.493 866.45 4
1110.72 1243.23 4
1085.56 281.414 4
650.491 72.7339 4
162.633 777.395 3
1217.03 885.924 3
64.7265 627.332 4
824.548 1088.6 1
259.725 661.055 4
980.654 267.206 4
336.485 1060.69 4
1016.7 1195.48 4
406.542 729.162 4
276.186 1131.16 4
161.159 374.605 4
716.904 1137.57 2
565.45 611.512 4
564.377 1110.18 4
818.201 562.746 2
1176.62 604.305 4
331.361 774.242 4
105.433 33.8362 4
827.946 815.064 3
1094.21 378.75 4
757.357 1097.34 2
933.379 1032.22 4
1164.83 145.247 3
470.834 361.216 1
950.549 229.291 3
467.838 1036.82 4
1003.89 957.168 4
853.417 1163.53 4
724.397 111.083 3
500.113 401.792 2
928.176 1055.16 4
1200.63 1055.35 3
789.011 875.868 4
155.222 150.353 4
542.642 826.39 4
58.674 799.874 4
788.938 180.485 3
374.883 1230.04 3
1272.98 302.803 3
124.525 138.901 4
388.485 52.3842 1
693.956 1269.02 4
211.644 1299.11 1
1099.29 1119.35 1
938.041 192.444 4
307.701 386.372 4
661.436 825.899 2
613.682 537.975 4
764.277 697.505 4
881.413 51.811 3
823.026 705.849 3
378.068 1152.6 2
1186.83 1005.4 4
1179.76 1217.18 4
1201.36 814.353 4
709.762 494.205 4
211.808 501.386 3
508.139 1183.96 4
42.3779 317.2 4
817.915 521.039 4
1267.11 959.436 4
1185.05 231.641 4
1304.13 407.729 4
398.395 428.17 4
677.31 901.54 4
521.241 849.786 3
950.822 760.076 4
468.351 252.466 2
577.323 1219.97 4
846.066 584.979 4
712.73 1133.76 4
