Process Time: 981.9465110301971
cost_init,cost_final,confilct_init,conflict_final
5469.800000000004 1111.1999999999666 1582 40
gapx, gapy = 20,8
minX, maxX = -20,500
minY, maxY = -20,500
298.287 101.012 1
1130.35 110.643 3
951.066 550.659 3
1347.92 664.517 4
1026.8 268.923 4
712.547 119.711 1
1259.7 779.159 4
1444.33 176.115 2
340.315 1542.92 4
1196.57 246.523 4
691.183 54.7019 3
1414.77 480.024 2
1293.2 477.292 3
174.246 1072.1 4
1002.07 1119.47 4
1291.48 1016.45 2
1013.67 1037.07 3
802.072 1431.23 4
15.7912 1411.67 3
916.536 1433.35 4
1363.15 200.794 4
542.247 731.076 4
1242.8 473.746 3
1.70205 980.294 4
124.202 868.233 1
1452.03 858.824 4
800.199 1113.26 3
177.686 255.459 3
790.175 336.296 4
351.297 902.605 4
913.916 395.594 3
422.722 591.897 2
572.032 1280.33 4
1105.87 882.795 3
546.215 1202.65 2
225.098 923.266 3
1490.69 995.414 3
1056.24 171.16 2
904.165 670.489 4
807.101 1011.03 4
1050.68 283.107 4
949.905 355.68 4
992.692 840.064 4
362.209 1170.83 4
407.309 79.3816 4
442.733 479.173 4
1332.88 727.436 3
1401.07 601.484 4
193.23 1301.12 4
527.732 1421.31 4
113.706 797.797 3
5.15342 281.972 4
1517.5 373.363 2
197.477 760.011 4
645.217 753.78 4
505.271 1074.8 4
367.406 976.985 3
1497.8 556.674 4
1028.37 199.66 2
67.4212 1487.31 2
258.333 1054.71 4
1497.23 640.726 3
409.91 27.7055 1
1122.97 477.519 4
1120.61 1078.54 4
157.912 133.715 4
248.974 944.471 4
809.323 62.5029 3
1375.73 785.282 3
266.749 422.023 4
565.102 474.635 4
789.986 610.184 4
1245.14 522.15 4
238.381 395.489 1
681.785 613.456 4
222.353 645.879 4
1019.58 1104.96 4
892.96 893.527 4
1402.01 1304.34 3
959.907 1306.04 4
410.412 458.181 4
1389.39 1372.84 4
286.133 772.635 3
101.654 629.048 4
682.568 450.343 1
1345.1 645.407 4
1361.64 800.529 2
218.098 1197.92 4
1517.76 1482.82 4
1021.04 421.966 4
69.7366 835.715 4
473.405 988.085 4
941.988 786.487 4
1223.4 640.868 3
961.101 748.485 4
230.044 398.988 3
1012.11 342.773 3
893.669 1448.21 4
301.64 1075.28 4
292.754 45.743 3
1241.83 1266.11 1
1448.35 1279.61 4
732.636 621.247 4
1080.06 233.143 4
488.676 307.702 4
1141.17 1483.07 4
1457.99 1249.82 2
1169.31 1220.14 3
451.373 912.543 4
967.36 42.4566 3
149.686 1280.08 2
645.17 1382.3 4
316.817 1226.95 4
1297.95 1004.82 4
948.941 798.118 4
1520.28 124.06 4
1506.12 906.718 4
691.099 1323.11 4
214.953 1252.38 2
7.94288 1438.8 4
339.369 1523.67 4
180.166 732.268 3
1103.29 592.795 4
321.178 1303.39 4
636.285 1061.58 3
823.507 1328.54 4
1192.99 1498.57 4
277.531 505.343 3
1235.68 87.8445 3
972.022 1434.32 4
736.513 874.971 4
844.245 1095.94 4
1027.56 506.359 3
68.4062 525.375 3
53.0865 1140.61 3
643.941 796.851 2
256.85 1251.19 4
1361.78 1516.33 4
413.788 1372.75 4
1414.59 503.674 3
622.854 484.61 2
464.909 1209.49 2
404.894 324.855 3
1020.28 938.631 4
1205.18 670.994 4
255.053 1124.78 3
768.238 262.352 4
302.681 449.671 3
474.02 746.962 4
1068.6 242.362 1
1541.16 989.528 4
15.8385 197.92 3
1219.42 541.298 4
976.532 298.719 4
618.221 1478.68 4
1488.78 106.861 4
746.442 94.2745 4
869.344 790.847 3
775.285 390.856 4
728.287 1522.35 4
1367.29 943.927 4
1403.39 307.267 4
86.9303 1192.33 4
912.557 182.923 2
297.569 1432.28 3
456.385 184.719 4
1240.18 1306.68 3
693.625 783.897 2
781.618 681.585 2
704.905 961.477 4
887.57 1266.13 4
1280.03 1340.69 4
692.591 340.656 3
1104.86 1422.12 4
478.322 240.107 4
540.258 514.16 4
319.476 957.884 3
1179.07 1229.87 4
870.597 450.121 3
1364.15 1166.24 4
1221.25 1288.98 3
794.962 743.889 3
378.688 297.726 4
1265.28 511.915 4
1180.83 24.065 4
388.76 1264.96 4
633.587 1202.03 4
1236.31 1443.24 4
485.887 620.704 4
140.419 567.784 4
1510.38 703.418 4
420.878 2.74219 4
927.757 1137.7 4
1165.26 334.405 4
471.089 298.119 4
462.011 193.513 4
1394.54 646.849 3
863.032 22.0892 4
1158.76 856.082 2
235.718 835.951 3
20.9446 1275.49 2
297.964 356.73 4
1048.25 74.0961 4
1527.2 1197.19 4
447.763 554.82 3
1092.0 920.334 2
5.95716 41.71 4
299.702 1382.72 4
393.456 1333.09 4
429.448 1134.56 1
242.922 1268.6 2
874.854 494.833 4
681.538 515.531 4
321.734 1414.27 4
490.229 1534.03 4
220.181 393.244 4
417.285 1084.96 4
1328.09 746.405 4
428.113 1016.08 1
1403.53 965.722 2
1200.94 583.093 4
694.021 1076.36 4
1177.86 1319.38 2
499.895 774.904 4
440.491 966.678 3
410.146 991.499 2
1529.14 733.072 4
786.356 547.208 3
206.867 527.965 4
1036.74 1014.16 4
476.301 601.153 4
118.606 1317.48 4
1357.48 619.309 3
1241.26 445.379 2
1335.87 674.682 3
1073.44 77.2067 1
377.76 892.062 4
390.194 704.326 3
432.273 1293.18 4
1066.71 127.606 4
1181.95 179.954 3
654.106 422.259 4
155.217 1122.51 3
1023.95 1488.78 4
1170.63 711.513 4
1495.01 1028.51 4
597.316 852.451 4
815.091 733.308 4
1203.76 764.276 4
640.064 576.285 4
1384.09 790.989 4
1462.96 147.653 4
549.997 1371.28 4
965.297 167.851 4
1126.46 1343.21 3
564.373 1125.9 4
539.881 1053.39 3
1470.1 254.702 4
687.543 73.7179 4
646.658 560.966 3
1425.7 1049.37 4
994.662 946.206 4
1549.05 681.339 4
884.367 257.539 3
424.377 146.622 4
1510.22 833.729 3
1035.13 691.055 4
122.013 800.34 2
522.681 66.9097 3
1493.12 269.491 4
1303.72 881.746 4
475.107 334.925 4
1437.14 1294.26 4
582.425 811.773 2
855.468 855.42 4
536.439 1310.15 4
1516.57 1457.97 4
1038.2 1057.35 4
531.392 407.167 3
578.215 769.94 3
579.783 197.437 2
794.147 775.623 2
461.964 924.694 3
584.239 129.828 4
1297.28 1128.89 4
1285.0 65.6332 3
1272.56 867.264 3
106.702 252.669 4
1317.81 140.807 4
718.5 713.725 4
1050.54 872.309 2
373.599 1084.49 4
737.584 1000.57 3
1522.66 1521.21 4
1528.97 623.469 4
1161.93 1140.61 2
511.07 1176.4 3
1368.4 1072.53 1
693.634 922.367 4
405.855 49.8321 2
145.056 773.793 4
993.617 222.779 1
494.492 499.314 1
442.248 1033.34 3
1080.8 1330.58 4
1461.59 754.158 4
849.146 956.645 3
1034.51 331.181 4
1489.35 1423.96 4
451.279 104.497 4
399.555 1069.59 3
928.809 553.354 2
414.044 905.252 4
842.789 978.819 3
995.255 464.942 3
557.278 702.577 4
474.013 1044.4 3
555.048 1028.41 2
325.906 380.843 3
1309.11 544.665 4
160.231 1057.59 4
1460.59 1541.09 3
544.04 103.588 4
608.928 1517.9 3
1057.96 219.763 4
811.104 407.745 4
1392.15 1285.05 3
670.039 433.265 2
618.174 1002.75 4
1451.18 1465.84 4
1325.53 1503.11 3
361.401 633.72 4
827.147 155.406 4
676.564 1213.71 4
964.493 1397.99 4
1343.62 11.7823 4
319.512 122.453 4
310.692 290.057 3
1242.87 513.782 4
736.182 1340.51 4
559.778 975.84 2
1076.02 161.988 4
794.336 35.611 3
945.818 561.864 2
862.411 474.729 3
905.566 288.696 3
913.053 1418.15 2
384.873 1363.68 4
1387.03 1064.06 4
1061.05 1287.03 4
1152.25 1018.26 3
807.716 1020.1 4
150.547 882.606 2
338.775 308.222 4
956.268 644.603 4
820.386 709.541 4
1379.04 1125.98 3
254.834 1214.89 4
345.32 1031.72 4
1206.18 417.2 2
983.452 258.106 4
47.9619 1347.7 4
448.954 1511.38 4
1249.78 690.7 3
376.625 135.833 4
733.44 420.335 3
947.709 460.508 4
1353.93 711.938 4
392.511 1444.48 2
305.612 683.324 4
659.165 1301.6 4
395.158 1168.13 4
139.157 268.072 4
1101.37 123.172 4
51.6776 494.728 4
115.976 225.568 3
535.01 656.706 2
1355.88 1430.86 4
952.721 443.298 4
1376.96 615.063 4
665.926 545.553 3
749.752 1277.29 3
426.221 1097.16 4
744.551 1375.11 4
571.398 974.148 4
1030.64 161.468 3
27.8001 257.435 4
1204.48 681.018 4
199.139 455.061 4
679.374 530.14 1
493.499 80.4217 3
1297.1 87.9016 4
324.76 520.127 4
156.777 1389.87 4
1046.38 1303.63 4
1126.1 322.065 3
1119.47 387.887 4
145.856 1096.2 4
1318.72 677.982 2
1390.57 160.097 3
124.911 1509.72 4
581.061 596.993 4
392.274 814.014 4
1009.9 190.204 3
1004.25 40.2818 4
715.143 232.046 4
311.427 709.778 3
1235.94 159.671 3
1018.34 448.972 4
262.845 482.351 4
973.232 501.31 4
230.107 761.297 4
663.042 909.517 4
295.29 1466.13 4
1103.64 746.016 2
1418.37 1197.11 4
554.205 1168.31 4
264.011 380.37 4
46.5226 759.217 4
1453.92 162.839 3
810.269 1409.59 4
214.789 681.316 4
936.646 930.32 3
887.591 1283.63 4
663.804 400.714 4
129.923 582.998 4
656.378 174.743 4
353.886 81.8401 2
106.945 191.159 4
610.94 1146.8 4
970.828 1156.64 4
573.404 560.645 4
1329.18 1184.77 4
880.951 663.609 2
691.22 372.711 4
1507.31 1356.84 4
704.884 1104.3 4
758.273 760.815 3
886.496 1486.5 3
1003.39 397.532 4
584.512 730.178 3
857.918 910.794 4
1255.54 104.449 4
510.693 567.443 3
570.28 864.271 2
34.7895 335.634 4
676.244 505.319 4
853.257 1454.49 4
1449.2 727.398 4
880.934 1417.01 4
997.352 268.602 4
588.246 1291.43 4
591.435 1315.22 4
1063.65 1355.11 4
649.37 325.28 4
1029.41 354.12 4
187.238 494.161 2
1161.32 531.937 3
413.656 214.221 1
463.252 1196.6 4
301.642 639.913 3
1351.28 62.3138 4
121.141 1006.2 3
1501.68 845.964 4
472.412 656.044 4
443.903 209.541 4
1156.92 906.765 4
1058.86 635.63 4
164.106 195.877 4
70.8634 549.014 4
1170.15 645.558 3
246.906 295.211 4
1543.38 109.451 4
213.004 161.222 4
1142.88 269.737 3
177.438 105.385 2
1503.3 1389.45 4
492.742 1401.73 4
563.236 907.664 4
1067.42 818.874 2
1179.99 1179.42 4
444.707 483.854 2
1414.64 1322.88 4
909.984 1138.48 3
1139.28 1451.43 1
773.107 1173.1 4
1226.89 1224.29 4
754.338 69.0373 4
559.18 268.933 4
990.449 950.215 2
1188.74 652.829 4
327.608 917.876 3
1296.72 714.728 4
15.5548 1268.18 4
844.406 810.789 3
1064.68 168.834 3
1195.03 105.054 2
728.233 317.668 4
1263.37 907.106 4
956.978 112.392 3
749.498 903.976 4
894.898 1015.13 2
1292.85 11.9616 4
1156.64 962.649 2
1185.38 346.887 2
620.916 1071.92 4
680.595 464.007 3
312.42 550.659 2
857.642 1042.18 4
1021.77 702.0 2
746.825 1502.34 3
1376.57 1466.55 4
1460.03 433.455 4
662.38 920.25 4
1.56021 1119.62 4
772.892 831.213 4
1457.05 238.239 3
266.134 538.202 2
1433.1 836.518 3
1294.31 559.841 4
579.689 1531.47 4
315.115 1491.63 2
247.621 859.392 2
75.0792 126.33 4
1424.46 362.026 4
614.77 708.855 4
1298.69 397.144 4
523.001 155.038 4
613.996 1009.5 3
222.732 1475.25 4
1203.02 1327.27 4
528.911 633.823 2
1217.02 1119.57 3
1535.98 894.152 4
122.169 334.216 4
25.7198 909.328 4
692.678 159.236 4
1285.09 308.354 3
505.981 1479.99 4
711.408 1089.5 4
1345.47 1255.79 3
1275.4 371.093 2
557.231 455.156 3
413.24 1306.9 3
740.154 1405.65 4
923.928 1246.95 4
1291.62 1183.66 2
1388.16 1042.56 4
412.88 662.711 4
760.392 980.767 1
358.706 921.715 3
183.285 892.629 4
797.042 1063.84 4
1432.38 1271.52 2
1452.37 1431.33 3
909.129 94.4636 4
1317.34 1047.37 4
1028.46 24.3113 4
885.868 841.814 4
74.9373 72.0631 3
1243.11 188.076 4
