Process Time: 68.95408201217651
cost_init,cost_final,confilct_init,conflict_final
508.5 91.20000000000012 148 0
gapx, gapy = 20,8
minX, maxX = -20,500
minY, maxY = -20,500
101.612 320.899 4
350.939 235.269 4
290.163 351.607 4
396.906 84.0325 4
266.409 369.964 4
279.626 342.814 4
279.34 268.341 4
174.096 177.007 4
432.227 343.446 4
258.131 148.25 2
167.465 331.271 4
430.213 162.524 4
75.3249 305.394 2
431.528 360.549 4
331.376 225.565 3
90.5564 229.141 4
241.493 201.929 2
283.134 106.498 4
120.534 121.684 2
237.765 30.9911 4
120.433 74.8336 3
205.721 309.382 4
427.533 3.30289 4
266.506 248.319 4
55.7123 267.111 2
404.869 212.219 4
110.057 240.005 4
445.394 363.045 2
354.886 14.6719 4
209.31 411.073 4
197.565 248.196 4
175.108 185.291 4
39.4982 329.756 4
321.972 158.677 4
75.6609 36.4136 4
141.161 64.2971 2
117.566 342.108 4
182.491 343.596 4
376.666 335.695 4
275.625 83.6367 4
304.002 91.7438 4
106.88 287.133 4
203.218 228.391 4
260.901 407.458 4
425.994 431.914 4
342.27 115.406 4
84.1312 373.146 4
320.66 73.7165 4
188.647 272.993 3
357.083 159.712 4
89.3963 95.4425 2
102.416 13.7596 4
139.896 389.631 4
356.969 311.483 3
248.276 304.045 4
146.282 271.712 4
388.485 123.367 4
264.149 105.511 3
432.379 63.5695 4
272.705 442.261 4
343.446 256.533 4
102.545 198.473 4
28.3066 149.845 4
380.883 71.1895 4
211.685 381.661 4
186.791 62.9186 4
264.971 40.0325 4
223.518 49.4635 4
355.255 378.892 1
306.268 137.55 4
71.285 422.335 4
277.661 294.185 4
178.547 398.164 4
166.25 114.539 4
133.931 441.545 4
279.534 171.573 3
15.7638 203.346 4
121.513 32.1848 3
135.719 60.2184 4
413.788 407.445 4
383.744 281.673 4
264.625 125.264 3
144.087 278.646 3
393.188 41.9979 3
325.573 241.986 4
131.883 228.079 4
379.233 75.6661 3
11.3417 250.378 4
73.8236 190.0 4
399.03 395.816 3
295.467 207.44 4
245.174 161.216 2
133.48 189.957 3
210.483 50.9785 3
193.642 267.318 4
213.433 4.54488 3
412.434 318.783 4
127.966 117.88 4
27.0919 83.4478 4
27.2147 141.233 2
81.8625 377.921 2
286.56 360.752 1
80.6562 218.482 4
307.025 268.858 4
292.906 192.484 4
297.096 320.587 4
368.176 174.63 4
102.226 153.68 4
299.607 414.362 4
65.6598 434.96 4
251.592 329.649 4
381.183 94.105 4
312.464 37.3438 4
400.427 42.1732 4
83.8478 282.793 4
322.441 43.1695 1
298.175 436.106 1
51.5664 303.538 4
289.424 357.137 3
382.448 137.998 4
298.324 0.709711 4
40.4672 355.438 3
167.495 21.4163 4
215.397 400.864 4
258.191 431.206 4
10.7003 323.412 4
85.9569 220.42 2
166.425 209.392 3
156.068 424.355 4
373.213 108.791 4
85.0005 404.399 3
169.239 363.524 4
411.491 148.098 4
90.3108 443.012 4
147.838 258.795 4
104.737 410.966 4
181.058 85.9454 3
308.37 432.844 4
108.982 371.932 4
212.982 58.6488 4
291.656 171.329 4
424.198 28.2814 4
153.977 427.815 3
36.3454 100.181 3
252.356 238.915 4
91.8488 170.701 3
140.318 31.9255 4
181.992 86.8031 4
365.474 309.703 4
368.792 255.301 4
151.625 50.4052 4
73.0247 373.581 3
60.4073 121.784 4
227.96 137.004 3
301.015 320.789 2
93.6 139.827 3
419.294 233.006 4
236.607 339.067 3
117.596 54.7024 3
47.1255 418.525 3
398.518 270.646 4
41.7207 239.68 4
416.023 427.57 3
28.1953 18.4525 3
57.6766 192.375 3
400.441 194.531 4
219.082 11.8761 4
224.992 367.619 4
427.623 285.154 3
141.331 32.7968 2
272.927 283.571 4
337.222 355.308 4
291.513 259.361 4
88.5743 299.336 4
0.0409449 175.435 4
147.156 283.15 4
294.805 122.891 4
37.3281 22.0304 4
317.863 444.309 2
191.076 124.925 4
156.301 341.114 4
163.031 129.072 4
262.242 345.547 3
321.513 382.33 4
443.879 203.607 4
393.011 310.198 4
272.527 156.261 4
92.6173 172.885 4
158.88 310.294 4
136.087 378.849 4
303.756 212.995 2
339.474 417.394 4
361.693 375.669 4
115.574 358.556 4
299.88 176.24 2
119.654 332.199 4
27.4877 446.015 4
439.976 265.475 4
15.8457 58.8882 4
398.407 256.235 4
374.682 128.951 3
398.394 138.776 2
289.576 140.659 3
335.696 91.6913 4
402.379 393.108 4
234.818 197.943 4
146.571 188.103 4
218.433 203.36 3
67.9612 91.7732 4
263.176 319.113 4
269.254 128.389 4
50.8829 65.0068 4
257.921 228.215 4
360.467 193.86 4
336.076 226.589 4
337.659 337.504 4
239.159 15.7774 4
49.7239 265.91 4
337.042 210.227 4
52.3958 356.698 4
154.007 304.55 3
86.8777 173.156 2
303.606 53.1055 3
425.445 329.172 4
320.762 64.0924 4
12.4336 357.014 3
56.6394 135.12 3
328.692 147.593 4
1.17375 393.919 4
170.114 208.48 4
416.924 19.369 4
347.649 299.104 4
436.887 279.71 4
6.29186 404.372 4
214.328 169.719 3
402.788 30.422 4
89.1506 94.5438 4
376.412 129.727 2
345.979 302.776 3
405.368 372.271 4
42.3779 230.451 4
208.265 14.5627 3
259.399 144.538 3
274.454 92.9312 4
25.4005 139.936 3
139.417 105.338 4
110.591 138.0 4
39.4215 339.381 4
68.3097 422.387 3
167.37 399.665 3
4.28556 27.0782 4
344.797 184.757 4
39.7711 103.304 4
