Process Time: 149.1248049736023
cost_init,cost_final,confilct_init,conflict_final
1061.8999999999999 198.70000000000144 312 2
gapx, gapy = 20,8
minX, maxX = -20,500
minY, maxY = -20,500
54.2182 376.313 3
247.434 420.505 2
52.5583 278.078 4
212.974 110.579 4
80.4684 94.7902 4
193.827 617.014 3
448.244 536.778 3
359.203 319.972 4
174.583 581.943 2
184.972 598.929 4
123.762 628.296 4
77.7468 366.867 4
426.43 329.208 4
281.857 285.673 4
390.568 306.866 4
191.507 27.6978 4
285.181 136.385 4
568.365 14.785 3
516.569 441.649 4
486.709 409.068 4
87.61 62.4214 4
531.894 209.133 4
541.091 124.234 4
20.4018 171.707 4
442.246 272.837 4
54.6621 397.053 4
592.596 182.776 4
294.36 546.351 1
523.347 504.177 4
552.943 137.852 4
252.87 495.443 4
78.1715 573.412 4
162.809 322.037 4
380.278 99.0456 3
343.665 544.884 2
578.025 426.199 4
508.192 387.306 2
163.923 531.971 4
503.888 525.515 4
284.795 503.116 4
519.406 159.807 4
341.658 168.609 2
544.267 463.702 4
187.212 379.817 4
82.3213 445.134 4
450.055 224.902 2
548.397 566.791 4
508.106 292.37 4
270.164 336.871 4
149.717 157.269 4
123.682 516.134 4
142.913 497.392 3
0.733461 55.5012 4
36.6151 466.172 2
330.982 130.141 3
516.453 358.508 4
494.797 185.913 3
480.224 543.34 3
303.212 374.663 2
419.035 189.358 4
350.507 222.933 4
403.684 244.011 4
163.755 129.301 4
57.9434 484.827 4
453.893 409.985 3
464.617 217.982 3
479.355 4.24635 4
623.333 497.962 4
61.244 217.375 4
428.872 578.083 4
403.362 60.2108 4
510.079 618.443 4
395.47 132.688 4
379.18 177.159 4
497.711 129.61 4
332.817 385.879 4
233.656 240.739 4
373.196 495.453 3
477.48 80.9214 4
365.131 173.85 3
150.081 337.382 4
0.328127 180.759 4
371.418 565.469 4
292.882 478.959 4
239.07 331.912 4
159.878 524.704 3
219.868 581.713 4
260.475 34.8973 1
350.91 109.944 4
195.812 313.795 4
85.0429 128.164 4
512.982 535.165 3
137.485 474.377 4
605.676 112.036 4
203.511 187.961 4
535.388 586.132 3
351.904 148.622 4
447.16 610.422 4
327.092 537.841 4
227.489 242.911 2
530.987 462.873 3
434.344 495.262 4
39.7664 316.295 4
32.832 252.821 4
597.809 615.363 3
464.067 103.283 4
462.949 598.687 4
9.55429 37.8403 4
459.069 161.332 4
14.3604 65.9922 4
179.775 370.774 4
515.99 53.7062 4
94.1705 299.908 3
579.955 34.3375 4
132.853 404.504 4
429.406 450.045 4
412.494 178.993 4
568.085 153.129 4
227.504 516.621 4
628.824 166.303 4
443.763 354.242 4
273.948 424.741 4
498.771 443.184 2
531.828 496.06 4
427.638 228.396 3
308.497 452.545 4
313.767 360.235 4
18.0277 234.823 4
144.272 117.097 4
493.638 336.629 4
219.141 551.765 4
283.888 441.524 4
319.306 472.435 4
111.612 201.547 4
330.192 43.3128 4
276.348 91.0843 2
379.759 81.4528 4
319.684 302.591 3
459.999 8.4541 3
185.218 192.302 1
94.9446 300.94 4
367.448 394.737 4
81.4182 331.263 4
521.587 421.942 4
163.201 278.594 4
454.649 590.233 4
567.795 406.868 4
521.289 175.452 2
476.248 556.253 4
198.17 337.199 4
201.332 54.7099 4
59.7192 432.35 4
218.85 0.0579048 4
135.038 25.4588 4
580.582 97.5015 3
291.999 306.934 1
365.464 321.005 2
262.27 433.156 4
409.866 431.844 4
52.0025 609.65 3
451.237 401.435 4
569.436 606.118 4
500.135 462.533 3
64.7152 204.057 3
536.044 411.037 4
610.514 421.228 4
240.344 222.858 4
454.051 43.2163 4
219.828 160.328 4
371.498 550.462 4
564.105 605.635 3
412.591 121.822 4
214.1 440.908 4
442.393 245.632 4
26.7327 535.59 4
606.974 397.641 4
611.536 200.679 4
219.416 616.908 4
340.171 575.672 4
506.165 347.959 4
287.79 173.338 4
324.421 72.4287 4
258.966 526.055 2
378.662 28.3154 4
305.158 190.998 2
67.3016 344.63 4
101.983 594.344 3
363.719 513.837 4
118.029 600.589 1
528.323 71.8883 4
371.324 166.382 4
234.109 572.359 4
370.987 13.6554 4
563.472 546.525 4
147.155 348.278 4
373.332 252.233 4
530.35 34.7429 3
629.3 325.543 4
390.186 626.636 4
29.8982 153.527 4
274.565 574.358 4
531.161 528.111 4
115.404 559.176 4
118.28 23.4799 3
56.7274 440.414 4
379.527 204.726 4
611.645 81.6742 4
294.253 370.407 4
348.128 95.1853 3
269.666 28.2474 3
